NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_DESPESA,VR_TOTAL,ANO
5190,LUIZ DE ALBUQUERQUE FERREIRA,PATRIOTA,Publicidade por materiais impressos,50200.0,2022
5191,RAFAEL CARLOS LABIAPARI GOMES,PATRIOTA,Despesas com pessoal,20000.0,2022
5199,CAMILA GARCIA,PATRIOTA,Combustíveis e lubrificantes,2990.05,2022
5199,CAMILA GARCIA,PATRIOTA,Criação e inclusão de páginas na internet,50000.0,2022
5199,CAMILA GARCIA,PATRIOTA,Despesas com pessoal,44483.0,2022
5199,CAMILA GARCIA,PATRIOTA,Diversas a especificar,3500.0,2022
5199,CAMILA GARCIA,PATRIOTA,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",60.0,2022
5199,CAMILA GARCIA,PATRIOTA,Eventos de promoção da candidatura,66300.0,2022
5199,CAMILA GARCIA,PATRIOTA,Publicidade por materiais impressos,1650.0,2022
5199,CAMILA GARCIA,PATRIOTA,Serviços prestados por terceiros,41960.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Atividades de militância e mobilização de rua,1430420.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Cessão ou locação de veículos,13037.26,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Combustíveis e lubrificantes,6935.72,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Correspondências e despesas postais,4955.3,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Criação e inclusão de páginas na internet,100000.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Despesa com Impulsionamento de Conteúdos,128515.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Despesas com pessoal,33250.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",400.8,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Eventos de promoção da candidatura,17130.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Locação/cessão de bens imóveis,17950.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Locação/cessão de bens móveis (exceto veículos),6850.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Materiais de expediente,4425.72,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,"Produção de jingles, vinhetas e slogans",3000.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por adesivos,85659.43,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por carros de som,30000.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por jornais e revistas,10700.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por materiais impressos,407532.03,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Serviços advocatícios,25000.0,2022
5500,MARCO AURELIO BERTAIOLLI,PSD,Serviços contábeis,25000.0,2022
5502,FABIO HENRIQUE DA CONCEIÇÃO,PSD,Despesas com pessoal,38600.0,2022
5502,FABIO HENRIQUE DA CONCEIÇÃO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",33.0,2022
5502,FABIO HENRIQUE DA CONCEIÇÃO,PSD,Publicidade por adesivos,1225.0,2022
5502,FABIO HENRIQUE DA CONCEIÇÃO,PSD,Publicidade por materiais impressos,2599.99,2022
5502,FABIO HENRIQUE DA CONCEIÇÃO,PSD,Serviços contábeis,2500.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Atividades de militância e mobilização de rua,1200.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Combustíveis e lubrificantes,5000.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Criação e inclusão de páginas na internet,1000.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Despesa com Impulsionamento de Conteúdos,76000.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Despesas com pessoal,55461.54,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Diversas a especificar,16000.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",73.35,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Eventos de promoção da candidatura,47200.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,"Produção de jingles, vinhetas e slogans",450.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Pré-instalação física de comitê de campanha,7400.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Publicidade por adesivos,10690.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Publicidade por carros de som,18000.0,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Publicidade por jornais e revistas,7000.42,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Publicidade por materiais impressos,74055.22,2022
5503,THIAGO DE AZEVEDO LOPES FONSECA,PSD,Serviços advocatícios,10000.0,2022
5505,EMERSON KAPAZ,PSD,Atividades de militância e mobilização de rua,217050.0,2022
5505,EMERSON KAPAZ,PSD,Combustíveis e lubrificantes,798.49,2022
5505,EMERSON KAPAZ,PSD,Criação e inclusão de páginas na internet,54000.0,2022
5505,EMERSON KAPAZ,PSD,Despesas com pessoal,4900.14,2022
5505,EMERSON KAPAZ,PSD,Locação/cessão de bens móveis (exceto veículos),800.0,2022
5505,EMERSON KAPAZ,PSD,"Produção de programas de rádio, televisão ou vídeo",230000.0,2022
5505,EMERSON KAPAZ,PSD,Publicidade por adesivos,149.94,2022
5505,EMERSON KAPAZ,PSD,Publicidade por materiais impressos,7640.83,2022
5505,EMERSON KAPAZ,PSD,Serviços advocatícios,60000.0,2022
5505,EMERSON KAPAZ,PSD,Serviços contábeis,10750.0,2022
5507,MARIA APARECIDA PINTO,PSD,Atividades de militância e mobilização de rua,122200.0,2022
5507,MARIA APARECIDA PINTO,PSD,Despesas com pessoal,40300.0,2022
5507,MARIA APARECIDA PINTO,PSD,"Produção de programas de rádio, televisão ou vídeo",7000.0,2022
5507,MARIA APARECIDA PINTO,PSD,Publicidade por adesivos,900.0,2022
5507,MARIA APARECIDA PINTO,PSD,Publicidade por materiais impressos,26882.0,2022
5507,MARIA APARECIDA PINTO,PSD,Serviços advocatícios,2718.0,2022
5510,BRUNO SCAFFIDI,PSD,Criação e inclusão de páginas na internet,9000.0,2022
5510,BRUNO SCAFFIDI,PSD,Despesa com Impulsionamento de Conteúdos,10000.0,2022
5510,BRUNO SCAFFIDI,PSD,Despesas com pessoal,38100.0,2022
5510,BRUNO SCAFFIDI,PSD,"Produção de jingles, vinhetas e slogans",1600.0,2022
5510,BRUNO SCAFFIDI,PSD,"Produção de programas de rádio, televisão ou vídeo",6000.0,2022
5510,BRUNO SCAFFIDI,PSD,Publicidade por adesivos,20864.7,2022
5510,BRUNO SCAFFIDI,PSD,Publicidade por jornais e revistas,600.0,2022
5510,BRUNO SCAFFIDI,PSD,Publicidade por materiais impressos,23835.3,2022
5510,BRUNO SCAFFIDI,PSD,Serviços advocatícios,29500.0,2022
5510,BRUNO SCAFFIDI,PSD,Serviços contábeis,500.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Atividades de militância e mobilização de rua,68375.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Cessão ou locação de veículos,9000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Combustíveis e lubrificantes,3950.94,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Despesa com Impulsionamento de Conteúdos,9000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Despesas com pessoal,5500.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Diversas a especificar,9200.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",32.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Locação/cessão de bens imóveis,6949.56,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,"Produção de jingles, vinhetas e slogans",2000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,"Produção de programas de rádio, televisão ou vídeo",4000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Publicidade por adesivos,23700.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Publicidade por jornais e revistas,21479.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Publicidade por materiais impressos,57492.5,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Serviços advocatícios,10000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Serviços contábeis,5000.0,2022
5511,ANDRÉ MAXIMILIANO MORON MACHADO,PSD,Serviços prestados por terceiros,9000.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Alimentação,22644.83,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Cessão ou locação de veículos,20676.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Combustíveis e lubrificantes,27307.04,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Correspondências e despesas postais,23411.819999999996,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Despesa com Impulsionamento de Conteúdos,153500.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Despesas com pessoal,542680.8,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Despesas com transporte ou deslocamento,420.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Diversas a especificar,34371.2,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Doações financeiras a outros candidatos/partidos,210200.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",994.07,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Locação/cessão de bens imóveis,11702.15,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Locação/cessão de bens móveis (exceto veículos),2258.2,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Materiais de expediente,7807.4,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Publicidade por adesivos,59029.4,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Publicidade por jornais e revistas,850.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Publicidade por materiais impressos,274380.2,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Serviços advocatícios,18000.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Serviços contábeis,7000.0,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Serviços prestados por terceiros,240230.88,2022
5512,RICARDO AUGUSTO MACHADO DA SILVA,PSD,Taxa de Administração de Financiamento Coletivo,178.02,2022
5513,CLEBER JACOB,PSD,Criação e inclusão de páginas na internet,3900.0,2022
5513,CLEBER JACOB,PSD,Despesa com Impulsionamento de Conteúdos,15000.0,2022
5513,CLEBER JACOB,PSD,Despesas com pessoal,15467.0,2022
5513,CLEBER JACOB,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",33.0,2022
5513,CLEBER JACOB,PSD,Publicidade por adesivos,600.0,2022
5513,CLEBER JACOB,PSD,Publicidade por materiais impressos,4000.0,2022
5513,CLEBER JACOB,PSD,Serviços advocatícios,6000.0,2022
5513,CLEBER JACOB,PSD,Serviços contábeis,5000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Alimentação,26873.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Atividades de militância e mobilização de rua,446540.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Cessão ou locação de veículos,18500.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Combustíveis e lubrificantes,11162.18,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Correspondências e despesas postais,2876.16,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Despesa com Impulsionamento de Conteúdos,90000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Despesas com pessoal,32938.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Doações financeiras a outros candidatos/partidos,146000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1299.9,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Locação/cessão de bens imóveis,40210.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Locação/cessão de bens móveis (exceto veículos),600.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Materiais de expediente,8551.68,2022
5515,SAULO PEDROSO DE SOUZA,PSD,"Produção de programas de rádio, televisão ou vídeo",3000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Publicidade por adesivos,25441.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Publicidade por jornais e revistas,41480.25,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Publicidade por materiais impressos,229531.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Serviços advocatícios,33000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Serviços contábeis,1000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Serviços prestados por terceiros,50000.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Serviços próprios prestados por terceiros,6300.0,2022
5515,SAULO PEDROSO DE SOUZA,PSD,Água,4694.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Atividades de militância e mobilização de rua,44050.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Despesas com pessoal,16000.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Locação/cessão de bens móveis (exceto veículos),1270.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,"Produção de jingles, vinhetas e slogans",150.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Publicidade por materiais impressos,20030.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Serviços advocatícios,18000.0,2022
5516,ELIANA FERNANDES CONCEIÇÃO,PSD,Serviços contábeis,500.0,2022
5517,AGNALDO CRUZ DE OLIVEIRA,PSD,Atividades de militância e mobilização de rua,7400.0,2022
5517,AGNALDO CRUZ DE OLIVEIRA,PSD,Publicidade por materiais impressos,536.0,2022
5517,AGNALDO CRUZ DE OLIVEIRA,PSD,Serviços contábeis,2000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Alimentação,19600.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Atividades de militância e mobilização de rua,584648.24,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Cessão ou locação de veículos,38889.86,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Combustíveis e lubrificantes,21813.690000000002,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Despesa com Impulsionamento de Conteúdos,3000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Despesas com transporte ou deslocamento,10100.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",7514.68,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Encargos sociais,9.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Locação/cessão de bens imóveis,45900.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Locação/cessão de bens móveis (exceto veículos),22055.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,"Produção de jingles, vinhetas e slogans",7000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Publicidade por adesivos,369177.17,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Publicidade por jornais e revistas,13922.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Publicidade por materiais impressos,406264.28,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Serviços advocatícios,3000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Serviços contábeis,15000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Serviços prestados por terceiros,7000.0,2022
5519,RIBAMAR ANTONIO DA SILVA,PSD,Água,1715.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Cessão ou locação de veículos,6000.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Despesas com pessoal,22550.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Diversas a especificar,76870.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",373.25,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Locação/cessão de bens imóveis,700.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Publicidade por materiais impressos,34500.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Serviços advocatícios,5000.0,2022
5520,CÉLIA RAMOS DE JESUS FEITOSA,PSD,Serviços contábeis,2500.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Atividades de militância e mobilização de rua,30400.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Cessão ou locação de veículos,14329.8,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Criação e inclusão de páginas na internet,60000.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Despesa com Impulsionamento de Conteúdos,15000.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Doações financeiras a outros candidatos/partidos,60000.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",131.8,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Locação/cessão de bens imóveis,7500.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Materiais de expediente,2970.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,"Produção de jingles, vinhetas e slogans",2600.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Publicidade por adesivos,125487.23,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Publicidade por materiais impressos,54525.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Serviços advocatícios,11400.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Serviços contábeis,12450.0,2022
5521,RICARDO MITSUO NAKAGAWA,PSD,Serviços prestados por terceiros,22950.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Atividades de militância e mobilização de rua,200520.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Despesa com Impulsionamento de Conteúdos,12810.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Despesas com pessoal,5500.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Diversas a especificar,400.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",2336.1,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Eventos de promoção da candidatura,2800.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,"Produção de jingles, vinhetas e slogans",400.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Publicidade por adesivos,33710.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Publicidade por materiais impressos,89750.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Serviços advocatícios,12000.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Serviços contábeis,12000.0,2022
5522,ADRIANA ALVES DA SILVA RAMALHO,PSD,Serviços prestados por terceiros,30750.0,2022
5524,MARIA APARECIDA ALCÂNTARA DE SOUSA,PSD,#NULO,0.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Alimentação,25872.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Atividades de militância e mobilização de rua,540180.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Despesa com Impulsionamento de Conteúdos,64959.56,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Despesas com pessoal,142200.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Despesas com transporte ou deslocamento,9230.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Diversas a especificar,21529.72,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1396.05,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Eventos de promoção da candidatura,3850.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Materiais de expediente,1780.6,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Pesquisas ou testes eleitorais,11000.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,"Produção de jingles, vinhetas e slogans",2400.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Publicidade por adesivos,53115.92,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Publicidade por carros de som,3292.5,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Publicidade por jornais e revistas,1400.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Publicidade por materiais impressos,251419.01,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Serviços advocatícios,34500.0,2022
5525,FLÁVIA OLIVITO LANCHA ALVES DE OLIVEIRA,PSD,Serviços prestados por terceiros,229620.0,2022
5527,KALED ALI EL MALAT,PSD,Atividades de militância e mobilização de rua,10000.0,2022
5527,KALED ALI EL MALAT,PSD,Despesa com Impulsionamento de Conteúdos,42000.0,2022
5527,KALED ALI EL MALAT,PSD,Despesas com pessoal,7498.8,2022
5527,KALED ALI EL MALAT,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1.2,2022
5527,KALED ALI EL MALAT,PSD,Locação/cessão de bens imóveis,30000.0,2022
5527,KALED ALI EL MALAT,PSD,Serviços advocatícios,10000.0,2022
5527,KALED ALI EL MALAT,PSD,Serviços contábeis,500.0,2022
5528,TALMA CRISTINA NONAKA,PSD,Despesas com pessoal,9600.0,2022
5528,TALMA CRISTINA NONAKA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",453.8,2022
5528,TALMA CRISTINA NONAKA,PSD,Publicidade por materiais impressos,12698.0,2022
5528,TALMA CRISTINA NONAKA,PSD,Serviços prestados por terceiros,7220.0,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,Despesas com pessoal,25850.0,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",216.45,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,Publicidade por materiais impressos,22636.0,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,Serviços advocatícios,3000.0,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,Serviços contábeis,500.0,2022
5529,FERNANDA FERREIRA DE ARAÚJO,PSD,Serviços prestados por terceiros,13750.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Atividades de militância e mobilização de rua,55105.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Cessão ou locação de veículos,5800.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Combustíveis e lubrificantes,7298.09,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Criação e inclusão de páginas na internet,15300.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Despesa com Impulsionamento de Conteúdos,158359.01,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",385.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,"Produção de programas de rádio, televisão ou vídeo",10000.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Publicidade por adesivos,8994.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Publicidade por materiais impressos,122070.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Serviços advocatícios,3500.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Serviços contábeis,5000.0,2022
5530,FLÁVIO AUGUSTO DA SILVA,PSD,Serviços prestados por terceiros,5500.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Atividades de militância e mobilização de rua,10670.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Despesa com Impulsionamento de Conteúdos,12050.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",39.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Locação/cessão de bens imóveis,2440.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,"Produção de jingles, vinhetas e slogans",1000.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Publicidade por adesivos,1390.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Publicidade por jornais e revistas,12768.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Publicidade por materiais impressos,42510.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Serviços advocatícios,7300.0,2022
5532,VINICIUS SAUDINO DE MORAES,PSD,Serviços contábeis,3600.0,2022
5533,KARINA CELESTE MOURA,PSD,Despesa com Impulsionamento de Conteúdos,4386.23,2022
5533,KARINA CELESTE MOURA,PSD,Despesas com pessoal,18748.8,2022
5533,KARINA CELESTE MOURA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",33.0,2022
5533,KARINA CELESTE MOURA,PSD,Publicidade por adesivos,13799.0,2022
5533,KARINA CELESTE MOURA,PSD,Publicidade por materiais impressos,146540.6,2022
5533,KARINA CELESTE MOURA,PSD,Serviços contábeis,10000.0,2022
5533,KARINA CELESTE MOURA,PSD,Serviços prestados por terceiros,26500.0,2022
5534,VALDINEI MARCELINO LIMA,PSD,Despesas com pessoal,18250.0,2022
5534,VALDINEI MARCELINO LIMA,PSD,Diversas a especificar,23740.0,2022
5534,VALDINEI MARCELINO LIMA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",175.6,2022
5534,VALDINEI MARCELINO LIMA,PSD,Locação/cessão de bens imóveis,1000.0,2022
5534,VALDINEI MARCELINO LIMA,PSD,Serviços advocatícios,5000.0,2022
5534,VALDINEI MARCELINO LIMA,PSD,Serviços contábeis,2500.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,Atividades de militância e mobilização de rua,10500.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,Despesa com Impulsionamento de Conteúdos,47800.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,Eventos de promoção da candidatura,2300.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,Locação/cessão de bens imóveis,1700.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,Locação/cessão de bens móveis (exceto veículos),125.0,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,PSD,"Produção de jingles, vinhetas e slogans",200.0,2022
