NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
2897,THAIS ALBERTINA DA CRUZ,THAIS CRUZ,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,03/05/1982,BRANCA,ENSINO MÉDIO COMPLETO,ENFERMEIRO,NÃO ELEITO,APTO,2022
2801,WASHINGTON LUIZ BEZERRA DA SILVA,SARGENTO WASHINGTON,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,07/12/1984,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,NÃO ELEITO,APTO,2022
2866,JANAÍNA VALÉRIA BUCKER RIEDO,JANAINA BUCKER RIEDO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,07/03/1972,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2890,APARECIDO RODRIGUES DE SIQUEIRA,SIQUEIRA JUNIOR,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,17/12/1974,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2885,MARCOS PARAÍSO DA SILVA,MESTRE PARAÍSO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,09/01/1971,PRETA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
2842,BEATRIZ CAROLINA REIS,BEATRIZ REIS,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,14/01/1996,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
4060,EDSON FRANCISCO DE SANTANA,EDINHO SANTANA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,05/08/1961,PRETA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,INAPTO,2022
4071,JOSÉ FLORIANO DE ARAUJO JUNIOR,FLORIANO JUNIOR,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,24/07/1966,BRANCA,SUPERIOR COMPLETO,FERROVIÁRIO,NÃO ELEITO,INAPTO,2022
2718,MARISTELA MACHADO LEITE GOMES,MARISTELA MACHADO,DC,DEMOCRACIA CRISTÃ,FEMININO,08/05/1964,PARDA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,INAPTO,2022
2873,ALEXANDRE MARTINS RICCI,ALEXANDRE BOSCHINI,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,21/04/1980,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2022
9000,PABLO HENRIQUE COSTA MARÇAL,PABLO MARÇAL,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,18/04/1987,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
2019,FABIO JOSÉ RIBEIRO PACIULLO,FÁBIO PACIULLO,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,30/11/1964,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
1153,GEOVANIA DE SOUSA OLIVEIRA QUEIROZ,GEOVANIA QUEIROZ,PP,PROGRESSISTAS,FEMININO,26/04/1968,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,INAPTO,2022
1080,MAURREN HIGA MAGGI,MAURREN MAGGI,REPUBLICANOS,REPUBLICANOS,FEMININO,25/06/1976,BRANCA,SUPERIOR INCOMPLETO,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,NÃO ELEITO,INAPTO,2022
4027,KATIANE DA COSTA PEREIRA,KATY COSTA,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,31/05/1982,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,#NULO,INAPTO,2022
5023,FERNANDA SCHLIC GARCIA,FERNANDA GARCIA,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,10/11/1977,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,#NULO,INAPTO,2022
4455,RUBENS ALBERTO GATTI NUNES,RUBINHO NUNES,UNIÃO,UNIÃO BRASIL,MASCULINO,02/06/1988,BRANCA,SUPERIOR COMPLETO,VEREADOR,#NULO,INAPTO,2022
2713,ROBERTA KELLY SILVA FLORENCIO,ROBERTA KELLY,DC,DEMOCRACIA CRISTÃ,FEMININO,08/12/1983,PRETA,SUPERIOR COMPLETO,OUTROS,#NULO,INAPTO,2022
2780,MARIA CÉLIA DE JESUS OLIVEIRA,CÉLIA,DC,DEMOCRACIA CRISTÃ,FEMININO,01/05/1962,PRETA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO,INAPTO,2022
2777,GISELE DE MORAES PONTES,GISELE PONTES,DC,DEMOCRACIA CRISTÃ,FEMININO,24/08/1989,PARDA,SUPERIOR COMPLETO,PSICÓLOGO,#NULO,INAPTO,2022
2707,ROBSON ALMEIDA VENTURA,JOÃO BARZEL,DC,DEMOCRACIA CRISTÃ,MASCULINO,20/02/1980,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
3535,RODRIGO FAZITO ZIOLLI CALDERARO GIACOMINI,FAZITO,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,26/07/1983,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
2828,LEVY FRANCISCO RODRIGUES FIDELIX,LEVY FIDELIX FILHO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,19/07/1977,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,#NULO,INAPTO,2022
9073,NOEMI MACHADO DE ALMEIDA,PROFESSORA NOEMI MACHADO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,17/04/1955,PARDA,SUPERIOR COMPLETO,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,#NULO,INAPTO,2022
9036,REGINA APARECIDA DOS SANTOS SILVA,REGINA SILVA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,07/11/1967,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,DONA DE CASA,#NULO,INAPTO,2022
9000,NEZIO ANTONIO MONTEIRO FILHO,NEZIO MONTEIRO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,22/11/1993,BRANCA,SUPERIOR COMPLETO,OUTROS,#NULO,INAPTO,2022
2093,ORLANDO JOSE LIMA MOREIRA,ORLANDO MOREIRA,PSC,PARTIDO SOCIAL CRISTÃO,MASCULINO,04/04/1994,BRANCA,SUPERIOR INCOMPLETO,OUTROS,#NULO,INAPTO,2022
1054,PAULO CESAR DA SILVA FERREIRA,DR. PAULO CESAR O PC,REPUBLICANOS,REPUBLICANOS,MASCULINO,20/01/1971,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
1953,DIUMIRA CARDOSO DE LIMA,VERA DA PERTIGALETE,PODE,PODEMOS,FEMININO,01/10/1953,PARDA,LÊ E ESCREVE,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2022
1961,CAIO JOSÉ CARLOS SILVEIRA GAIANE,DR CAIO GAIANE,PODE,PODEMOS,MASCULINO,21/11/1961,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
2270,MARCO ANTONIO FELICIANO,PASTOR MARCO FELICIANO,PL,PARTIDO LIBERAL,MASCULINO,12/10/1972,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
2230,MARCIO TADEU ANHAIA DE LEMOS,CORONEL TADEU,PL,PARTIDO LIBERAL,MASCULINO,30/09/1965,BRANCA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2022
2292,DIOGO PEREIRA FORJAZ,DIOGO FORJAZ,PL,PARTIDO LIBERAL,MASCULINO,04/01/1986,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
2228,CRISTIANE IGNACIO ISIDORO BRAZ,POLICIAL CRISTIANE,PL,PARTIDO LIBERAL,FEMININO,07/06/1972,BRANCA,ENSINO MÉDIO COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
2252,GILMAR DA SILVA GIMENES,GILMAR GIMENES,PL,PARTIDO LIBERAL,MASCULINO,14/05/1955,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1963,MARIA LUCIA DA SILVA,ENFERMEIRA MARIA LUCIA,PODE,PODEMOS,FEMININO,06/02/1963,PRETA,SUPERIOR COMPLETO,ENFERMEIRO,SUPLENTE,APTO,2022
1951,JOSÉ AFONSO LOBATO,PADRE AFONSO LOBATO,PODE,PODEMOS,MASCULINO,28/02/1960,BRANCA,SUPERIOR COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,SUPLENTE,APTO,2022
2227,ROSANA DE OLIVEIRA VALLE,ROSANA VALLE,PL,PARTIDO LIBERAL,FEMININO,08/05/1969,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
2217,LILIAN REGINA SANTANA TROVÃO,LILIAN TROVÃO,PL,PARTIDO LIBERAL,FEMININO,26/06/1987,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,SUPLENTE,APTO,2022
1960,ALESSANDRO SONEGO DE ALMEIDA,ALESSANDRO ALMEIDA,PODE,PODEMOS,MASCULINO,16/10/1977,PARDA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2022
1902,FABRES LENE DE AQUINO DELMONDES,DOUTORA FABRES,PODE,PODEMOS,FEMININO,30/05/1979,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
1964,JOSÉ EDUARDO STANELIS DE AQUINO,CORONEL STANELIS,PODE,PODEMOS,MASCULINO,13/08/1964,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
2244,LUIZ CARLOS MOTTA,MOTTA,PL,PARTIDO LIBERAL,MASCULINO,24/04/1959,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
2282,ANDERSON CAVANHA,BRUXÃO CAVANHA,PL,PARTIDO LIBERAL,MASCULINO,09/03/1976,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2022
2209,CRISTIANE FERREIRA DA SILVA,CRISTIANE FERREIRA,PL,PARTIDO LIBERAL,FEMININO,11/01/1978,PRETA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
1997,MARCUS VINICIUS DE ARAÚJO DANTAS,MARCUS DANTAS,PODE,PODEMOS,MASCULINO,07/02/1968,PARDA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,SUPLENTE,APTO,2022
1914,JÚLIO CÉSAR GARCIA,JULIO GARCIA DA PRATA FM,PODE,PODEMOS,MASCULINO,14/01/1980,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,SUPLENTE,APTO,2022
4013,JORGE ABISSAMRA FILHO,DR JORGINHO ABISSAMRA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,18/10/1986,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
4048,ORLANDO MENGATTI FILHO,NINO MENGATTI,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,25/05/1963,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
4098,SEVERINO FRANCISCO DA COSTA,SEVERA BARBEIRO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,21/04/1976,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,CABELEIREIRO E BARBEIRO,SUPLENTE,APTO,2022
4034,RENATO CARVALHO DONATO,RENATO DONATO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,21/10/1982,PARDA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
4030,DANIELA APARECIDA FELIX,DANY DA DEFESA ANIMAL,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,12/02/1980,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
4042,TEREZINHA MARIA DOS SANTOS,PROFESSORA TEREZA,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,15/05/1965,PRETA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,SUPLENTE,APTO,2022
5066,ROBSON SILVÉRIO DA SILVA,ROBSON SILVÉRIO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,30/05/1972,BRANCA,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2022
1810,ADOLFO TIMOTIO,CACIQUE ADOLFO MANDATA RAÍZES,REDE,REDE SUSTENTABILIDADE,MASCULINO,09/06/1965,INDÍGENA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
1880,ALEXANDRE LUÍS NOBRE TERRERI,ALEXANDRE TERRERI -REDE ANIMAL,REDE,REDE SUSTENTABILIDADE,MASCULINO,27/09/1968,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
5021,LUIZA ERUNDINA DE SOUSA,LUIZA ERUNDINA,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,30/11/1934,BRANCA,SUPERIOR COMPLETO,ASSISTENTE SOCIAL,ELEITO POR QP,APTO,2022
5009,ALICE RIBEIRO CORDEIRO DE BARROS,ALICE RIBEIRO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,24/05/1995,PARDA,ENSINO MÉDIO COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2022
4417,MARIA AUGUSTA FERREIRA FONSECA,AUGUSTA,UNIÃO,UNIÃO BRASIL,FEMININO,28/06/1966,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
4471,RICARDO DA SILVA SAIBRO,PASTOR RICARDO SAIBRO,UNIÃO,UNIÃO BRASIL,MASCULINO,06/03/1980,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
4447,JOSE ROBERTO BARBOSA DE SOUZA,CABO BARBOSA,UNIÃO,UNIÃO BRASIL,MASCULINO,12/07/1975,PARDA,ENSINO MÉDIO COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
4470,NICOLINO BOZZELLA JUNIOR,JÚNIOR BOZZELLA,UNIÃO,UNIÃO BRASIL,MASCULINO,17/08/1980,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
4424,JAQUELINE DOMINGOS SAVIO MARTINS DO NASCIMENTO,JAQUE PETROVIK,UNIÃO,UNIÃO BRASIL,FEMININO,20/01/1987,PARDA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
4474,DEBORA ELOISA JUSTINO,DEBORA JUSTINO,UNIÃO,UNIÃO BRASIL,FEMININO,10/07/1976,PRETA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
4448,EDUARDO SANASSAR FONSECA,SANAZAR,UNIÃO,UNIÃO BRASIL,MASCULINO,17/08/1970,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2022
2731,LÉA PICELLI,LÉA PICELLI,DC,DEMOCRACIA CRISTÃ,FEMININO,12/10/1960,BRANCA,SUPERIOR COMPLETO,ARTISTA PLÁSTICO E ASSEMELHADOS,NÃO ELEITO,APTO,2022
2767,ROBERTO SELMER JÚNIOR,SELMER,DC,DEMOCRACIA CRISTÃ,MASCULINO,01/09/1977,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,APTO,2022
2783,CARLOS AUGUSTO LESSA,CARLOS AUGUSTO LESSA,DC,DEMOCRACIA CRISTÃ,MASCULINO,07/05/1983,PARDA,ENSINO MÉDIO COMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NÃO ELEITO,APTO,2022
3399,REINALDO ADRIANO DO CARMO,REINALDO UBER,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,26/04/1983,PRETA,ENSINO MÉDIO COMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NÃO ELEITO,APTO,2022
3317,ROMÁRIO SANTOS ALVES,ROMÁRIO SANTOS,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,19/04/1994,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3345,EDINALDO ANTÔNIO DO CARMO,EDINALDO DO CARMO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,01/07/1966,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
7024,CARLOS ALBERTO ADÃO,CARLOS ADÃO,AVANTE,AVANTE,MASCULINO,18/10/1954,PARDA,SUPERIOR COMPLETO,ECONOMISTA,NÃO ELEITO,APTO,2022
7038,MAURICIO JOSÉ LEMOS FREIRE,DELEGADO MAURICIO FREIRE,AVANTE,AVANTE,MASCULINO,09/11/1955,BRANCA,SUPERIOR COMPLETO,POLICIAL CIVIL,NÃO ELEITO,APTO,2022
7057,RUBENS DE ALMEIDA,RUBINHO DO IPIRANGA,AVANTE,AVANTE,MASCULINO,07/02/1966,BRANCA,SUPERIOR INCOMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,APTO,2022
7020,FABIANA OLIVEIRA DA SILVA,FABIANA,AVANTE,AVANTE,FEMININO,24/07/1980,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
7032,PAULO DE TARSO NUNES CHIODE,DR PAULO DE TARSO,AVANTE,AVANTE,MASCULINO,10/12/1962,BRANCA,SUPERIOR COMPLETO,MÉDICO,NÃO ELEITO,APTO,2022
7099,ANDERSON ALVES SIMÕES,SARGENTO SIMÕES,AVANTE,AVANTE,MASCULINO,20/05/1972,BRANCA,SUPERIOR COMPLETO,VEREADOR,NÃO ELEITO,APTO,2022
7069,ADRIANA PIERIN,ADRIANA VEGANE PIERIN,AVANTE,AVANTE,FEMININO,25/11/1968,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2022
7017,SILVIO NIVALDO,PROFESSOR SILVIO NIVALDO,AVANTE,AVANTE,MASCULINO,03/07/1963,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,NÃO ELEITO,APTO,2022
7001,NORMA ELIZA HIROKO OTANI MORATO,NORMA OTANI,AVANTE,AVANTE,FEMININO,18/11/1984,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
7067,LUIZA FAUSTINO PEREIRA PARI,MALU PARISI,AVANTE,AVANTE,FEMININO,23/09/1960,PRETA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
7088,ANDRÉA REIS DUARTE,ANDRÉA REIS,AVANTE,AVANTE,FEMININO,20/10/1973,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
7079,EMANOEL DE CARVALHO MOURA,EMANUEL MOURA,AVANTE,AVANTE,MASCULINO,06/10/1978,PARDA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
3642,SOLANGE APARECIDA FERREIRA DOS SANTOS,SOLANGE SANTOS,AGIR,AGIR,FEMININO,26/12/1966,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3602,ADEMIR RODRIGO DA LUZ,RODRIGÃO DOS TRAVESSOS,AGIR,AGIR,MASCULINO,25/02/1976,PARDA,SUPERIOR COMPLETO,MÚSICO,NÃO ELEITO,APTO,2022
3661,ROBERVAL BARBOSA DE JESUS,BRONK S,AGIR,AGIR,MASCULINO,03/01/1977,PARDA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3624,LUCIANE SANDRA CAMBUIM,PROF. LUCIANE CAMBUIM,AGIR,AGIR,FEMININO,11/04/1971,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3621,JONAS AUGUSTO MIGUEL MACHADO,JONAS MACHADO,AGIR,AGIR,MASCULINO,25/08/1988,BRANCA,ENSINO MÉDIO COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
3675,EDER DIAS MASCARENHAS,EDER MASCARENHAS,AGIR,AGIR,MASCULINO,20/10/1981,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
3625,EDVALDO RANZANI CARLOS,EDVALDO RANZANI,AGIR,AGIR,MASCULINO,09/03/1965,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
3613,RICARDO FASSIO CAVALCANTE CUNHA,RICARDO FÁSSIO,AGIR,AGIR,MASCULINO,08/04/1978,BRANCA,SUPERIOR INCOMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
3656,RENE ROSA,RENE DO RAP,AGIR,AGIR,MASCULINO,30/12/1965,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2022
1542,CLAUDINEI DA ROCHA CORDEIRO,CLAUDINEI DA ROCHA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,01/01/1968,BRANCA,SUPERIOR COMPLETO,"SENADOR, DEPUTADO E VEREADOR",SUPLENTE,APTO,2022
1521,FABRICIO DIAS JUNIOR,FABRICIO DA AERONÁUTICA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,07/09/1963,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
1566,MARCELO DA SILVA,MARCELÃO DO POVO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,09/05/1968,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
1523,MARCEL DE JESUS GARCIA,PASTOR MARCEL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,11/12/1978,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
1510,WALTER VICIONI GONÇALVES,PROF WALTER VICIONI,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,06/01/1947,BRANCA,SUPERIOR COMPLETO,DIRETOR DE EMPRESAS,SUPLENTE,APTO,2022
1514,LIDIANI ROCHA FERREIRA,LIDIANE ROCHA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,14/11/1981,PARDA,SUPERIOR COMPLETO,ENFERMEIRO,SUPLENTE,APTO,2022
1580,FÁBIO EDUARDO DE OLIVEIRA TERUEL,FABIO TERUEL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,22/10/1971,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,ELEITO POR QP,APTO,2022
1522,MARIA GABRIELA PRADO MANSSUR,JUSTICEIRA GABRIELA MANSSUR,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,18/02/1974,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
1509,FABIO CESAR SATO,FABIO SATO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,19/02/1980,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1551,ROBERTO MARTINS FIGUEIREDO,DR BACTÉRIA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,23/10/1954,BRANCA,SUPERIOR COMPLETO,DIRETOR DE EMPRESAS,SUPLENTE,APTO,2022
1552,MARCIO GONÇALVES MACIEL,MARCINHO DA ACIU,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,22/10/1968,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1501,LEONORA MENDES DE LIMA,LÉO AQUILLA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,06/09/1970,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,SUPLENTE,APTO,2022
1570,LUCIANO ANDRE RODRIGUES,LUCIANO 30 HORAS,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,28/07/1970,PARDA,SUPERIOR INCOMPLETO,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SUPLENTE,APTO,2022
1506,RENATO MENEGUELO,DR RENATO MENEGUELO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,01/11/1969,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
1472,MIGUEL ANDERSON HEREDIA DE SÁ,HEREDIA,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,28/02/1945,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,NÃO ELEITO,APTO,2022
1410,DANILA CINTIA AZEVEDO DE OLIVEIRA,DANILA AZEVEDO,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,07/12/1978,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
1468,MARCELO ROSSI DOS SANTOS,MARCELO ROSSI,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,02/02/1968,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2022
1428,NILSON JESPERSEN DE OLIVEIRA FRANCO,CORONEL NILSON JESPERSEN,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,04/03/1966,BRANCA,SUPERIOR COMPLETO,MILITAR REFORMADO,NÃO ELEITO,APTO,2022
1446,MARCOS ROBERTO DOS SANTOS,MARCÃO DO POVO,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,19/06/1971,PARDA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
1488,ORLANDO GALATI,ORLANDO GALATI,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,19/04/1956,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2022
1431,ROSINETE DA SILVA MOREIRA,ADVOGADA ROSE MOREIRA,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,19/12/1968,PARDA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
