NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_DESPESA,VR_TOTAL,ANO
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Diversas a especificar,1024.05,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",87.3,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,"Impostos, contribuições e taxas",17.0,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Materiais de expediente,775.0,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Publicidade por adesivos,260.0,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Serviços prestados por terceiros,8337.25,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Serviços próprios prestados por terceiros,463.4,2018
5407,CIBELE APARECIDA DE OLIVEIRA,PPL,Taxa de Administração de Financiamento Coletivo,17.0,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,Despesa com Impulsionamento de Conteúdos,330.0,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,Diversas a especificar,1580.0,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",60.900000000000006,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,Locação/cessão de bens móveis (exceto veículos),146.0,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,Publicidade por adesivos,600.0,2018
5408,GABRIEL AUGUSTO PEREIRA,PPL,Serviços prestados por terceiros,500.0,2018
5409,IDIVANIR DE MOURA MESQUITA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",39.15,2018
5409,IDIVANIR DE MOURA MESQUITA,PPL,Publicidade por materiais impressos,750.0,2018
5409,IDIVANIR DE MOURA MESQUITA,PPL,Serviços prestados por terceiros,2210.85,2018
5410,VALDINEIA MEIRA MOTA,PPL,Combustíveis e lubrificantes,500.0,2018
5410,VALDINEIA MEIRA MOTA,PPL,Despesa com Impulsionamento de Conteúdos,142.0,2018
5410,VALDINEIA MEIRA MOTA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",26.4,2018
5410,VALDINEIA MEIRA MOTA,PPL,Publicidade por adesivos,1795.0,2018
5410,VALDINEIA MEIRA MOTA,PPL,Publicidade por materiais impressos,7880.0,2018
5410,VALDINEIA MEIRA MOTA,PPL,Serviços prestados por terceiros,6060.0,2018
5411,LUIZ FERNANDO BRASILIENSE,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",100.7,2018
5411,LUIZ FERNANDO BRASILIENSE,PPL,Publicidade por materiais impressos,5950.0,2018
5411,LUIZ FERNANDO BRASILIENSE,PPL,Serviços prestados por terceiros,5900.0,2018
5412,ILMO HONORATO FERNANDES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",13.2,2018
5412,ILMO HONORATO FERNANDES,PPL,Publicidade por materiais impressos,1550.0,2018
5412,ILMO HONORATO FERNANDES,PPL,Serviços prestados por terceiros,600.0,2018
5413,JOSÉ AUGUSTINHO DOS SANTOS,PPL,Despesas com pessoal,823.2,2018
5413,JOSÉ AUGUSTINHO DOS SANTOS,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",36.8,2018
5413,JOSÉ AUGUSTINHO DOS SANTOS,PPL,Publicidade por materiais impressos,1340.0,2018
5413,JOSÉ AUGUSTINHO DOS SANTOS,PPL,Serviços prestados por terceiros,1000.0,2018
5414,FRANCISCO NOGUEIRA DA SILVA,PPL,Publicidade por materiais impressos,5125.4,2018
5415,WILLIAM SANTOS RODRIGUES,PPL,Publicidade por adesivos,260.5,2018
5420,WELLINGTON GONCALVEZ ADRIANO,PPL,#NULO,0.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Combustíveis e lubrificantes,251.17,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Criação e inclusão de páginas na internet,234.9,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Despesas com Hospedagem,80.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Despesas com transporte ou deslocamento,15.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Doações financeiras a outros candidatos/partidos,704.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",10.15,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Eventos de promoção da candidatura,1824.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Publicidade por materiais impressos,1158.0,2018
5421,CLAUDIO JOSÉ DE ANDRADE,PPL,Taxa de Administração de Financiamento Coletivo,214.93,2018
5422,CICERO ALVES DE CASTRO,PPL,Alimentação,70.0,2018
5422,CICERO ALVES DE CASTRO,PPL,Combustíveis e lubrificantes,910.05,2018
5422,CICERO ALVES DE CASTRO,PPL,Despesas com transporte ou deslocamento,19.95,2018
5422,CICERO ALVES DE CASTRO,PPL,Publicidade por materiais impressos,500.0,2018
5423,ALEXANDRE DE SOUZA COMITRE,PPL,Atividades de militância e mobilização de rua,400.0,2018
5423,ALEXANDRE DE SOUZA COMITRE,PPL,Despesas com pessoal,2100.0,2018
5423,ALEXANDRE DE SOUZA COMITRE,PPL,Serviços prestados por terceiros,500.0,2018
5424,NADIA SILVA DIDONATO,PPL,Despesas com pessoal,1792.0,2018
5424,NADIA SILVA DIDONATO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",91.35000000000001,2018
5424,NADIA SILVA DIDONATO,PPL,Publicidade por adesivos,420.0,2018
5424,NADIA SILVA DIDONATO,PPL,Publicidade por materiais impressos,800.0,2018
5424,NADIA SILVA DIDONATO,PPL,Serviços prestados por terceiros,5000.0,2018
5425,WILSON MENDES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",90.11,2018
5425,WILSON MENDES,PPL,Publicidade por materiais impressos,10970.0,2018
5425,WILSON MENDES,PPL,Serviços prestados por terceiros,1000.0,2018
5425,WILSON MENDES,PPL,Taxa de Administração de Financiamento Coletivo,10.0,2018
5430,WALTER ALVES NEVES,PPL,Despesa com Impulsionamento de Conteúdos,2966.9,2018
5430,WALTER ALVES NEVES,PPL,Diversas a especificar,430.0,2018
5430,WALTER ALVES NEVES,PPL,Doações financeiras a outros candidatos/partidos,2117.0,2018
5430,WALTER ALVES NEVES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",42.85,2018
5430,WALTER ALVES NEVES,PPL,Locação/cessão de bens imóveis,300.0,2018
5430,WALTER ALVES NEVES,PPL,Publicidade por materiais impressos,752.4300000000001,2018
5430,WALTER ALVES NEVES,PPL,Taxa de Administração de Financiamento Coletivo,230.82,2018
5431,FABIANI TOMAZ RAYMUNDO,PPL,#NULO,0.0,2018
5432,JOSENILDO PEREIRA LEITE,PPL,Combustíveis e lubrificantes,1405.24,2018
5432,JOSENILDO PEREIRA LEITE,PPL,Despesas com pessoal,4200.0,2018
5432,JOSENILDO PEREIRA LEITE,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",26.4,2018
5432,JOSENILDO PEREIRA LEITE,PPL,Locação/cessão de bens imóveis,1000.0,2018
5432,JOSENILDO PEREIRA LEITE,PPL,Publicidade por carros de som,1000.0,2018
5432,JOSENILDO PEREIRA LEITE,PPL,Publicidade por materiais impressos,3850.0,2018
5433,EDSON CARLOS DA SILVA,PPL,#NULO,0.0,2018
5434,DIOGENES LUCAS DE CAMPOS,PPL,Combustíveis e lubrificantes,2323.67,2018
5434,DIOGENES LUCAS DE CAMPOS,PPL,Despesas com pessoal,15166.66,2018
5434,DIOGENES LUCAS DE CAMPOS,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",7.67,2018
5434,DIOGENES LUCAS DE CAMPOS,PPL,Publicidade por adesivos,67.2,2018
5434,DIOGENES LUCAS DE CAMPOS,PPL,Publicidade por materiais impressos,836.3,2018
5437,TANIA MARA STAMBONI DE JESUS,PPL,Combustíveis e lubrificantes,1552.23,2018
5437,TANIA MARA STAMBONI DE JESUS,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",27.97,2018
5437,TANIA MARA STAMBONI DE JESUS,PPL,Publicidade por materiais impressos,570.0,2018
5440,MONICA NADAL PIMENTA,PPL,Correspondências e despesas postais,430.0,2018
5440,MONICA NADAL PIMENTA,PPL,Despesa com Impulsionamento de Conteúdos,900.0,2018
5440,MONICA NADAL PIMENTA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",88.5,2018
5440,MONICA NADAL PIMENTA,PPL,Publicidade por adesivos,650.0,2018
5440,MONICA NADAL PIMENTA,PPL,Publicidade por materiais impressos,715.0,2018
5440,MONICA NADAL PIMENTA,PPL,Serviços prestados por terceiros,2582.3,2018
5442,SOLANGE LARA PUPO,PPL,Alimentação,10.5,2018
5442,SOLANGE LARA PUPO,PPL,Criação e inclusão de páginas na internet,95.99,2018
5442,SOLANGE LARA PUPO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",34.83,2018
5442,SOLANGE LARA PUPO,PPL,Locação/cessão de bens móveis (exceto veículos),240.2,2018
5442,SOLANGE LARA PUPO,PPL,Publicidade por adesivos,108.0,2018
5442,SOLANGE LARA PUPO,PPL,Serviços prestados por terceiros,2510.0,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Atividades de militância e mobilização de rua,5200.92,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Combustíveis e lubrificantes,1334.28,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Diversas a especificar,900.0,2018
5444,ADMIR GERVASIO MOREIRA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",53.8,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Publicidade por adesivos,2150.0,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Publicidade por materiais impressos,3190.0,2018
5444,ADMIR GERVASIO MOREIRA,PPL,Serviços prestados por terceiros,1000.0,2018
5445,SONIA REGINA BRANCO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",60.0,2018
5445,SONIA REGINA BRANCO,PPL,Serviços prestados por terceiros,1000.0,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Alimentação,141.49,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Combustíveis e lubrificantes,120.0,2018
5446,KEILA PEREIRA FRANSCISO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",139.20000000000002,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Publicidade por materiais impressos,4800.0,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Serviços prestados por terceiros,11150.0,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Serviços próprios prestados por terceiros,250.0,2018
5446,KEILA PEREIRA FRANSCISO,PPL,Taxa de Administração de Financiamento Coletivo,79.94999999999999,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Correspondências e despesas postais,2569.88,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Criação e inclusão de páginas na internet,740.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Despesa com Impulsionamento de Conteúdos,1500.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Despesas com pessoal,4680.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Despesas com transporte ou deslocamento,720.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",6.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Publicidade por adesivos,490.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Publicidade por jornais e revistas,4680.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Publicidade por materiais impressos,6922.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Serviços prestados por terceiros,1370.0,2018
5450,ARTUR BUENO DE CAMARGO,PPL,Serviços próprios prestados por terceiros,2000.0,2018
5451,FABIO ALEXANDRELLI,PPL,Alimentação,334.0,2018
5451,FABIO ALEXANDRELLI,PPL,Despesa com Impulsionamento de Conteúdos,340.0,2018
5451,FABIO ALEXANDRELLI,PPL,Despesas com transporte ou deslocamento,333.75,2018
5451,FABIO ALEXANDRELLI,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",29.0,2018
5451,FABIO ALEXANDRELLI,PPL,Materiais de expediente,243.9,2018
5451,FABIO ALEXANDRELLI,PPL,"Produção de programas de rádio, televisão ou vídeo",4800.0,2018
5451,FABIO ALEXANDRELLI,PPL,Serviços prestados por terceiros,9400.0,2018
5452,IVONILDO RIBEIRO DOS SANTOS,PPL,#NULO,0.0,2018
5453,ROSEMEIRE MARCONDES DE MORAES,PPL,Combustíveis e lubrificantes,340.0,2018
5453,ROSEMEIRE MARCONDES DE MORAES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",91.5,2018
5453,ROSEMEIRE MARCONDES DE MORAES,PPL,Publicidade por materiais impressos,343.5,2018
5453,ROSEMEIRE MARCONDES DE MORAES,PPL,Serviços prestados por terceiros,3588.0,2018
5454,JOSE LUIZ CALVO,PPL,Correspondências e despesas postais,12539.7,2018
5454,JOSE LUIZ CALVO,PPL,Despesas com pessoal,18412.26,2018
5454,JOSE LUIZ CALVO,PPL,Diversas a especificar,1500.0,2018
5454,JOSE LUIZ CALVO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",144.03,2018
5454,JOSE LUIZ CALVO,PPL,Materiais de expediente,1044.1999999999998,2018
5454,JOSE LUIZ CALVO,PPL,Publicidade por adesivos,2425.0,2018
5454,JOSE LUIZ CALVO,PPL,Publicidade por materiais impressos,8058.91,2018
5455,JACINTO MOREIRA MILAGRES,PPL,Despesa com Impulsionamento de Conteúdos,600.0,2018
5455,JACINTO MOREIRA MILAGRES,PPL,Despesas com pessoal,2510.0,2018
5455,JACINTO MOREIRA MILAGRES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",6.6,2018
5455,JACINTO MOREIRA MILAGRES,PPL,"Produção de programas de rádio, televisão ou vídeo",400.0,2018
5455,JACINTO MOREIRA MILAGRES,PPL,Publicidade por adesivos,910.0,2018
5455,JACINTO MOREIRA MILAGRES,PPL,Publicidade por materiais impressos,2095.0,2018
5455,JACINTO MOREIRA MILAGRES,PPL,Serviços prestados por terceiros,3908.4,2018
5456,ROGERIO DA SILVA DO NASCIMENTO,PPL,Despesa com Impulsionamento de Conteúdos,360.0,2018
5456,ROGERIO DA SILVA DO NASCIMENTO,PPL,Despesas com pessoal,1398.41,2018
5456,ROGERIO DA SILVA DO NASCIMENTO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",36.55,2018
5456,ROGERIO DA SILVA DO NASCIMENTO,PPL,Publicidade por materiais impressos,3370.0,2018
5456,ROGERIO DA SILVA DO NASCIMENTO,PPL,Serviços prestados por terceiros,500.0,2018
5457,LUCIA APARECIDA MORETTI,PPL,Despesas com pessoal,2000.0,2018
5458,LUIZ ROBERTO COPATI,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",17.85,2018
5458,LUIZ ROBERTO COPATI,PPL,Publicidade por materiais impressos,980.0,2018
5458,LUIZ ROBERTO COPATI,PPL,Serviços prestados por terceiros,400.0,2018
5459,ALDINEIA DE ALMEIDA,PPL,#NULO,0.0,2018
5460,CICERO FIRMINO DA SILVA,PPL,Atividades de militância e mobilização de rua,13164.5,2018
5460,CICERO FIRMINO DA SILVA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",39.599999999999994,2018
5460,CICERO FIRMINO DA SILVA,PPL,Publicidade por materiais impressos,1240.0,2018
5464,VILSON FERREIRA DORNELLES,PPL,Combustíveis e lubrificantes,800.0,2018
5464,VILSON FERREIRA DORNELLES,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",15.35,2018
5464,VILSON FERREIRA DORNELLES,PPL,Publicidade por materiais impressos,5420.0,2018
5464,VILSON FERREIRA DORNELLES,PPL,Serviços prestados por terceiros,1230.9,2018
5465,ANTONIO LUIZ MACEDO,PPL,Atividades de militância e mobilização de rua,215.8,2018
5465,ANTONIO LUIZ MACEDO,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",13.2,2018
5465,ANTONIO LUIZ MACEDO,PPL,Publicidade por materiais impressos,751.0,2018
5466,MILTON FERREIRA MENDES,PPL,Publicidade por jornais e revistas,1440.0,2018
5466,MILTON FERREIRA MENDES,PPL,Serviços prestados por terceiros,5193.3,2018
5466,MILTON FERREIRA MENDES,PPL,Taxa de Administração de Financiamento Coletivo,14.7,2018
5470,JAIR CAVALCANTE VAZ,PPL,Atividades de militância e mobilização de rua,75.3,2018
5470,JAIR CAVALCANTE VAZ,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",104.69999999999999,2018
5470,JAIR CAVALCANTE VAZ,PPL,Publicidade por materiais impressos,400.0,2018
5470,JAIR CAVALCANTE VAZ,PPL,Serviços prestados por terceiros,400.0,2018
5472,JAKELINE LIMA DA SILVA,PPL,#NULO,0.0,2018
5473,EUFLATES CELESTINO DE LIMA,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",45.25,2018
5473,EUFLATES CELESTINO DE LIMA,PPL,Publicidade por adesivos,270.0,2018
5473,EUFLATES CELESTINO DE LIMA,PPL,Publicidade por jornais e revistas,882.0,2018
5473,EUFLATES CELESTINO DE LIMA,PPL,Publicidade por materiais impressos,1565.0,2018
5475,MARIA DAS NEZES FERREIRA MOURA,PPL,Atividades de militância e mobilização de rua,2915.0,2018
5475,MARIA DAS NEZES FERREIRA MOURA,PPL,Despesas com pessoal,78.55,2018
5475,MARIA DAS NEZES FERREIRA MOURA,PPL,Locação/cessão de bens imóveis,3000.0,2018
5477,MARIA APARECIDA DE SOUSA,PPL,Serviços prestados por terceiros,1500.0,2018
5480,CLAUDIO FERREIRA SILVA,PPL,#NULO,0.0,2018
5490,DANIEL MOURA DE OLIVEIRA,PPL,#NULO,0.0,2018
5491,SIMONE APARECIDA DOS SANTOS OLIVEIRA,PPL,Serviços prestados por terceiros,1100.0,2018
5491,SIMONE APARECIDA DOS SANTOS OLIVEIRA,PPL,Serviços próprios prestados por terceiros,500.0,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Alimentação,523.12,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Combustíveis e lubrificantes,1226.24,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Criação e inclusão de páginas na internet,75.8,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Despesa com Impulsionamento de Conteúdos,130.0,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Despesas com transporte ou deslocamento,388.9,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Diversas a especificar,209.0,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",104.75,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Publicidade por adesivos,260.0,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Publicidade por materiais impressos,730.0,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAKI,PPL,Serviços prestados por terceiros,3352.19,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Alimentação,10409.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Atividades de militância e mobilização de rua,521928.54,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Cessão ou locação de veículos,22570.02,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Combustíveis e lubrificantes,18730.32,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Correspondências e despesas postais,23687.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Criação e inclusão de páginas na internet,56600.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Despesas com pessoal,18535.42,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Despesas com transporte ou deslocamento,4065.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",11586.85,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Eventos de promoção da candidatura,6000.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,"Impostos, contribuições e taxas",1182.54,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Locação/cessão de bens imóveis,8000.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Locação/cessão de bens móveis (exceto veículos),33522.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Materiais de expediente,8948.98,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,"Produção de jingles, vinhetas e slogans",12000.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,"Produção de programas de rádio, televisão ou vídeo",15000.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por adesivos,21462.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por carros de som,3400.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por jornais e revistas,10194.0,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Publicidade por materiais impressos,411511.66,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Serviços prestados por terceiros,142787.8,2018
5500,MARCO AURELIO BERTAIOLLI,PSD,Telefone,345.24,2018
5501,GUILHERME DE ANDRADE CAMPOS ABDALLA,PSD,Despesa com Impulsionamento de Conteúdos,40000.0,2018
5501,GUILHERME DE ANDRADE CAMPOS ABDALLA,PSD,Materiais de expediente,3823.09,2018
5501,GUILHERME DE ANDRADE CAMPOS ABDALLA,PSD,Publicidade por jornais e revistas,48576.0,2018
5501,GUILHERME DE ANDRADE CAMPOS ABDALLA,PSD,Publicidade por materiais impressos,199515.04,2018
5501,GUILHERME DE ANDRADE CAMPOS ABDALLA,PSD,Serviços prestados por terceiros,106587.5,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Alimentação,25482.6,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Cessão ou locação de veículos,21840.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Combustíveis e lubrificantes,12750.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Correspondências e despesas postais,4953.6,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Despesa com Impulsionamento de Conteúdos,14000.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Despesas com pessoal,212640.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Despesas com transporte ou deslocamento,4800.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1401.1,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Locação/cessão de bens imóveis,4500.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Locação/cessão de bens móveis (exceto veículos),500.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Materiais de expediente,2570.65,2018
5505,FABIO CONSTANTINO PALACIO,PSD,"Produção de jingles, vinhetas e slogans",7000.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Pré-instalação física de comitê de campanha,10000.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Publicidade por adesivos,19380.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Publicidade por jornais e revistas,6560.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Publicidade por materiais impressos,43582.25,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Serviços prestados por terceiros,114450.0,2018
5505,FABIO CONSTANTINO PALACIO,PSD,Água,2931.0,2018
5511,EDSON BATISTA DA SILVA,PSD,Atividades de militância e mobilização de rua,9604.0,2018
5511,EDSON BATISTA DA SILVA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",108.75,2018
5511,EDSON BATISTA DA SILVA,PSD,Serviços prestados por terceiros,25287.25,2018
5520,GISLAINE LAMBERT DE BRITO DOS SANTOS,PSD,Atividades de militância e mobilização de rua,42460.4,2018
5520,GISLAINE LAMBERT DE BRITO DOS SANTOS,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",39.6,2018
5520,GISLAINE LAMBERT DE BRITO DOS SANTOS,PSD,Publicidade por adesivos,500.0,2018
5520,GISLAINE LAMBERT DE BRITO DOS SANTOS,PSD,Serviços prestados por terceiros,12000.0,2018
5524,FRANCISCO JOSÉ PANSIGA JUNIOR,PSD,Atividades de militância e mobilização de rua,22250.0,2018
5524,FRANCISCO JOSÉ PANSIGA JUNIOR,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",38.05,2018
5524,FRANCISCO JOSÉ PANSIGA JUNIOR,PSD,Serviços prestados por terceiros,12700.0,2018
5525,PATRICIA CLAUREN SANTOS DA SILVA,PSD,Alimentação,232.3,2018
5525,PATRICIA CLAUREN SANTOS DA SILVA,PSD,Atividades de militância e mobilização de rua,27490.0,2018
5525,PATRICIA CLAUREN SANTOS DA SILVA,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",388.35,2018
5525,PATRICIA CLAUREN SANTOS DA SILVA,PSD,Publicidade por materiais impressos,3880.0,2018
5525,PATRICIA CLAUREN SANTOS DA SILVA,PSD,Serviços prestados por terceiros,23000.0,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,Atividades de militância e mobilização de rua,4000.0,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,Cessão ou locação de veículos,6810.0,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",100.05,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,Publicidade por materiais impressos,24050.0,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,Serviços prestados por terceiros,13500.0,2018
5530,ALEX DOUGLAS DOS SANTOS,PSD,Serviços próprios prestados por terceiros,1500.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Alimentação,625.8,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Atividades de militância e mobilização de rua,1500.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Combustíveis e lubrificantes,2773.02,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Comícios,450.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Correspondências e despesas postais,3306.06,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Criação e inclusão de páginas na internet,3500.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Despesas com pessoal,1500.53,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Despesas com transporte ou deslocamento,356.12,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Diversas a especificar,49.9,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",209.1,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,"Produção de jingles, vinhetas e slogans",4630.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,"Produção de programas de rádio, televisão ou vídeo",1500.0,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,PSD,Publicidade por adesivos,1780.0,2018
