NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
7002,CARLOS ALBERTO BITENCOURT BARROSO,BETINHO,AVANTE,AVANTE,MASCULINO,21/02/1966,BRANCA,ENSINO FUNDAMENTAL COMPLETO,MOTORISTA PARTICULAR,NÃO ELEITO,APTO,2018
7041,JEFERSON DE CAMARGO,JEFINHO DE TATUÍ,AVANTE,AVANTE,MASCULINO,22/12/1976,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,MOTORISTA PARTICULAR,NÃO ELEITO,APTO,2018
1553,ROBERTO JOSÉ DA SILVA,ROBERTO SAPATO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,14/08/1974,PARDA,ENSINO MÉDIO COMPLETO,MECÂNICO DE MANUTENÇÃO,SUPLENTE,APTO,2018
1972,NEUSA RIBEIRO DALTRO,NEUSA DALTRO,PODE,PODEMOS,FEMININO,15/01/1967,PRETA,ENSINO MÉDIO COMPLETO,DONA DE CASA,SUPLENTE,APTO,2018
4005,LAUDINEY FERNANDO SILVA FRAGA,PADRE FERNANDO FRAGA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,19/02/1961,BRANCA,ENSINO MÉDIO COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,SUPLENTE,APTO,2018
3380,SILVANO VITURINO DOS SANTOS,SILVANO SANTOS,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,05/05/1956,BRANCA,ENSINO MÉDIO COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,APTO,2018
1535,SATURNINO DE SALES SANTOS,SATURNINO DE BRITO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,15/11/1953,PARDA,ENSINO FUNDAMENTAL COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2018
1060,GILMAR ANDRE DOS SANTOS NEVES DE LAVOR,GILMAR ANDRE,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,04/09/1982,PARDA,ENSINO MÉDIO COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2018
2212,ADAILTON CERQUEIRA SANTOS JUNIOR,ADAILTON JUNIOR,PR,PARTIDO DA REPÚBLICA,MASCULINO,16/03/1996,BRANCA,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2018
4405,VANESSA RODRIGUES SALES,VANESSA SALES,PRP,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,02/10/1980,BRANCA,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",NÃO ELEITO,APTO,2018
5053,ANDREIA OLIVEIRA DE SOUZA SANTOS,ANDREIA OLIVEIRA,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,13/01/1975,BRANCA,SUPERIOR INCOMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2018
4483,JOSE DOMINGOS SANTOS RIBEIRO,JOSÉ RIBEIRO,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,27/08/1978,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
3305,VALÉRIO GRACIANO,VALERIO GRACIANO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,31/10/1960,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1016,WANDERLEY AYRES JUNIOR,JUNIOR AYRES,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,16/10/1980,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
4514,RODRIGO SANTANA,RODRIGÃO DO VOLÊI,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,17/04/1979,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
5401,TADEU AMARAL,AMARAL,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,03/01/1947,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
3653,APARECIDO NUNES OLIVEIRA,DR. APARECIDO,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,10/09/1949,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
5524,FRANCISCO JOSÉ PANSIGA JUNIOR,CHICO PANSIGA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,24/02/1977,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
3330,EDILSON GONÇALVES DE AGUIAR,AGUIAR DA PIPOCA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,04/02/1975,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
2868,ISAIAS CANDIDO RAPOSO,ISAIAS RAPOSO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,06/11/1984,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO#,INAPTO,2018
5470,JAIR CAVALCANTE VAZ,JAIR VAZ,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,10/08/1970,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
9008,VALMOR RODRIGUES DE PONTES,VALMOR,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,22/05/1967,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1704,ALEXANDRE DONIZETE TEODORO,ALEXIS JUNNIOR RADIALISTA,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,23/09/1970,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1723,LEVI GONÇALO CAVALINI,LEVI CAVALINI,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,14/09/1968,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
7799,JOSÉ LUIZ RIBEIRO,ZÉ LUIZ,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,10/11/1960,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
9052,FABIANO VERGINE TEIXEIRA DE SIQUEIRA,FABIANO SIQUEIRA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,22/04/1981,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4353,ANTONIO DOS REIS ZAMARCHI,TONINHO MINEIRO,PV,PARTIDO VERDE,MASCULINO,05/01/1958,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1326,JOSE MAURO FAGUNDES DE SOUSA,PROF. SURDO MAURINHO FAGUNDES,PT,PARTIDO DOS TRABALHADORES,MASCULINO,31/01/1970,PARDA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
5556,MARCELO DE LIMA FERNANDES,MARCELO LIMA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,21/03/1983,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
5032,MARCELO CORREA NEVES,MARCELO CORREA,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,06/10/1983,BRANCA,ENSINO MÉDIO INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
1033,SHAKESPEARE VIANA CARVALHO,SHAKESPEARE CARVALHO,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,14/04/1980,PRETA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1234,SEBASTIÃO ALVES DE ALMEIDA,ALMEIDA,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,20/01/1959,BRANCA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
7087,RAFAEL ARTHUR ABRAHÃO,RAFAEL ABRAHÃO,AVANTE,AVANTE,MASCULINO,25/06/1975,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7766,PAULO BENEDITO DOS SANTOS,PAULINHO FEROZ,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,06/02/1961,BRANCA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,SUPLENTE,APTO,2018
9073,FRANCISCO DE ASSIS DA CRUZ,CHUPETINHA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,04/05/1958,BRANCA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
3340,FRANCISCO DE ASSIS DAS CHAGAS SOARES,BAIANO LOUCO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,22/02/1978,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,#NULO#,INAPTO,2018
5475,MARIA DAS NEVES FERREIRA MOURA,MARIA MOURA,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,01/08/1953,PARDA,LÊ E ESCREVE,OUTROS,NÃO ELEITO,APTO,2018
3316,ODILIA EXPEDITA DE SOUSA,ODILIA  CHINA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,FEMININO,05/01/1968,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7067,SIMONE DE CASTRO MELO,BABÁ SIMONE,AVANTE,AVANTE,FEMININO,16/11/1975,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1980,ROSEMEIRE MARTINS DE CARVALHO RIBEIRO,ROSEMEIRE MARTINS,PODE,PODEMOS,FEMININO,25/04/1974,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
9070,NEIDE BARRUECO ANDRADE DE PAULA,NEIDE BARRUECO ,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,14/12/1960,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
9064,JESSICA FERNANDES ASNAR JACCOUD,JESSICA JACCOUD ,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,06/09/1989,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
9026,ISISMAYARA DAS GRAÇAS CARDOSO,ISIS,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,27/11/1990,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7082,MARCIA PEREIRA PEDRO BATISTA,MARCIA PEREIRA,AVANTE,AVANTE,FEMININO,26/11/1965,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
5457,LUCIA APARECIDA MORETTI,PROFESSORA LUCIA BITOCA,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,03/02/1958,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4402,MARILDA DE SANTANA GIRON,MARY GIRON,PRP,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,15/02/1963,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7030,DEBORAH CAMBURIAN ZILBERSTEIN,DEBORAH ZILBERSTEIN,AVANTE,AVANTE,FEMININO,17/10/1961,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1844,RITA DE CÁSSIA MONTEIRO MARZULLO,RITA TAMBOR,REDE,REDE SUSTENTABILIDADE,FEMININO,06/01/1964,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7790,NANCI SANTANA MACHADO,VOVÓ NANCI,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,21/08/1954,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1501,MARTA LÍVIA BARRAGANA FERNANDES SUPLICY,MARTA LÍVIA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,22/03/1962,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1003,EDILUZA MARIA DA SILVA DOS SANTOS,EDILUZA,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,14/03/1968,PARDA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
2265,ELIANA BARBOSA COSTA GARCIA,ELIANA GARCIA,PR,PARTIDO DA REPÚBLICA,FEMININO,10/05/1967,BRANCA,ENSINO MÉDIO INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
7759,MICHELLE GONZAGA DO AMARAL SOUZA,MI AMARAL,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,05/09/1987,PARDA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
9031,MARELICE FONSECA MARQUES,MARI CONFEITEIRA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,09/05/1970,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1490,CATIA MARISA TAPPI,CATIA TAPPI,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,12/02/1977,BRANCA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
7017,RICARDO FIORAVANTI SPINDOLA,RICARDO SPINDOLA,AVANTE,AVANTE,MASCULINO,15/08/1958,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,NÃO ELEITO,APTO,2018
4066,FRANCISCO MARCIO DE CARVALHO,CHICO LOCO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,06/07/1966,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
4022,RENATO KOGA CERQUEIRA,DR. RENATO KOGA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,31/12/1975,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
4055,CARLOS AUGUSTO CRUZ DE ARAUJO PINTO,DR. CARLOS,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,18/11/1962,BRANCA,SUPERIOR COMPLETO,MÉDICO,NÃO ELEITO,INAPTO,2018
1593,HUBER ARISTÓTELES NOGUEIRA DA GAMA,HUBER GAMA,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,07/08/1942,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
4521,CARLOS FERNANDO FOGANHOLI,DR. FOGANHOLI,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,26/07/1968,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
1947,ROSANGELA LOBO TEIXEIRA ZIZLER,DRA. ROSANGELA ZIZLER,PODE,PODEMOS,FEMININO,01/12/1963,PARDA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
9015,ZENILDA LUCIANA MATOS FERREIRA DA SILVA,LUCIANA MATOS,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,30/06/1964,PARDA,SUPERIOR COMPLETO,ENFERMEIRO,NÃO ELEITO,APTO,2018
7055,JANIQUELE MARIA DA SILVA FERREIRA,ENFERMEIRA JANIQUELE,AVANTE,AVANTE,FEMININO,14/03/1981,PARDA,SUPERIOR COMPLETO,ENFERMEIRO,NÃO ELEITO,APTO,2018
5194,RITA MANUELA MATTOS DOS SANTOS,RITA MANUELA,PATRIOTA,PATRIOTA,FEMININO,06/04/1964,PRETA,SUPERIOR COMPLETO,ENFERMEIRO,NÃO ELEITO,APTO,2018
1755,CLEONICE DE OLIVEIRA,DRA CLÉO DE OLIVEIRA,PSL,PARTIDO SOCIAL LIBERAL,FEMININO,06/10/1966,PARDA,SUPERIOR COMPLETO,ODONTÓLOGO,SUPLENTE,APTO,2018
9038,GILBERTO DE ALMEIDA RIBEIRO,DR. GILBERTO RIBEIRO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,21/10/1961,BRANCA,SUPERIOR COMPLETO,FARMACÊUTICO,NÃO ELEITO,APTO,2018
4586,JOSÉ ANÍBAL PERES DE PONTES,JOSÉ ANÍBAL,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,09/08/1947,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2018
1819,JOSÉ GUSTAVO FAVARO BARBOSA SILVA,ZÉ GUSTAVO,REDE,REDE SUSTENTABILIDADE,MASCULINO,02/04/1990,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2018
5152,WALDEMAR ALVES FARIA JUNIOR,FARIA JUNIOR,PATRIOTA,PATRIOTA,MASCULINO,23/05/1967,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2018
1339,REGINALDO CAMILO DOS SANTOS,ZEZINHO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,01/04/1971,PRETA,ENSINO MÉDIO COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
1342,DAVID JOSÉ FELICIANO,DAVID PADAK FELICIANO,PT,PARTIDO DOS TRABALHADORES,MASCULINO,05/11/1956,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
5051,SILVANA DE MORAES,SILVANA MORAES,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,22/10/1972,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
9076,TAISA FERREIRA DE LIMA RIBAS,TAISA RIBAS,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,24/02/1971,PARDA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2018
3020,JOÃO VESTIM GRANDE,JOÃO GRANDE,NOVO,PARTIDO NOVO,MASCULINO,16/08/1977,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
9007,FÁBIO SOARES DE OLIVEIRA,FABIO SOARES,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,15/11/1974,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
1359,JORGE AUGUSTO ROQUE SOUZA,JORGE ROQUE,PT,PARTIDO DOS TRABALHADORES,MASCULINO,14/10/1977,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
3314,MARCIO TOMAZELA,TOMAZELA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,14/03/1964,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
4555,RAFAEL GOFFI MOREIRA,RAFAEL GOFFI,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,27/11/1984,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
5533,JOSÉ ANTONIO FIGUEIREDO ANTIORIO FILHO,JÔ ANTIÓRIO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,02/04/1973,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
1051,GILSON DE SOUZA JUNIOR,GILSON DE SOUZA JR,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,23/09/1983,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
2831,CARLOS PAES DE ALMEIDA FILHO,CARLOS FILHO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,11/06/1948,BRANCA,SUPERIOR COMPLETO,ADVOGADO,#NULO#,INAPTO,2018
2804,ARLINDO MUNUERA JUNIOR,MUNUERA JUNIOR,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,29/12/1963,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
1914,CRISTINA RODRIGUES DE SOUZA,DOUTORA CRISTINA DO PALANQUE,PODE,PODEMOS,FEMININO,09/05/1966,PARDA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
2709,SHIRLEY GUIMARAES COSTA,DRA SHIRLEY,DC,DEMOCRACIA CRISTÃ,FEMININO,09/01/1970,BRANCA,SUPERIOR COMPLETO,ADVOGADO,#NULO#,INAPTO,2018
1058,JULIANA LUCIANO DOS SANTOS,DRA JULIANA LUCIANA,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,28/06/1987,PARDA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
2751,MARAISA LEANDRO MORETE IGLESIAS,DRA. MARAISA IGLESIAS,DC,DEMOCRACIA CRISTÃ,FEMININO,19/10/1964,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
4344,TATIANE BIAGGI DE OLIVEIRA DAMACENO,TATIANE BIAGGI,PV,PARTIDO VERDE,FEMININO,11/01/1984,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
5055,DÉBORA ALVES CAMILO,DÉBORA CAMILO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,FEMININO,02/12/1979,PRETA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
3678,ALINE MONICA RIBEIRO,ALINE MONICA,PTC,PARTIDO TRABALHISTA CRISTÃO,FEMININO,27/09/1984,PARDA,SUPERIOR INCOMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
3080,SANDRA MARIA GONÇALVES,SANDRA GONÇALVES,NOVO,PARTIDO NOVO,FEMININO,04/03/1946,BRANCA,SUPERIOR COMPLETO,PSICÓLOGO,SUPLENTE,APTO,2018
1906,MAURO FERREIRA DE SOUZA,MAURO FERREIRA,PODE,PODEMOS,MASCULINO,05/10/1969,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,#NULO#,INAPTO,2018
1318,MARCIO POCHMANN,MARCIO POCHMANN,PT,PARTIDO DOS TRABALHADORES,MASCULINO,19/04/1962,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2018
5192,MARIO HIDEO MIZUNO,MARIO MIZUNO,PATRIOTA,PATRIOTA,MASCULINO,10/03/1973,BRANCA,SUPERIOR COMPLETO,TÉCNICO EM INFORMÁTICA,NÃO ELEITO,APTO,2018
3018,MARIA CRISTINA DE OLIVEIRA,CRIS OLIVEIRA,NOVO,PARTIDO NOVO,FEMININO,19/07/1963,BRANCA,SUPERIOR COMPLETO,TÉCNICO EM INFORMÁTICA,#NULO#,INAPTO,2018
1200,TABATA CLAUDIA AMARAL DE PONTES,TABATA AMARAL,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,14/11/1993,BRANCA,SUPERIOR COMPLETO,CIENTISTA POLÍTICO,ELEITO POR QP,APTO,2018
1071,CRISTIANO RODRIGO DA SILVA,CANTOR ZANUTY,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,14/12/1982,BRANCA,ENSINO MÉDIO COMPLETO,CANTOR E COMPOSITOR,SUPLENTE,APTO,2018
1005,VICTOR AUGUSTO VILANUEVA GOMES,VICTOR ÁGUIA,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,05/12/1981,BRANCA,ENSINO MÉDIO COMPLETO,CANTOR E COMPOSITOR,SUPLENTE,APTO,2018
1488,APARECIDA DE FATIMA LEÃO,FATIMA LEÃO,PTB,PARTIDO TRABALHISTA BRASILEIRO,FEMININO,02/11/1955,PARDA,ENSINO FUNDAMENTAL COMPLETO,CANTOR E COMPOSITOR,#NULO#,INAPTO,2018
4343,JOSÉ LUIZ DE FRANÇA PENNA,PENNA,PV,PARTIDO VERDE,MASCULINO,27/12/1945,BRANCA,ENSINO MÉDIO COMPLETO,MÚSICO,SUPLENTE,APTO,2018
2202,WALID ALI HAMID,ALADIM,PR,PARTIDO DA REPÚBLICA,MASCULINO,15/09/1981,BRANCA,SUPERIOR COMPLETO,COMERCIANTE,SUPLENTE,APTO,2018
5150,MAURICIO CRUZ BICHARA FILHO,MAURICIO BICHARA,PATRIOTA,PATRIOTA,MASCULINO,27/09/1995,PARDA,ENSINO MÉDIO COMPLETO,COMERCIANTE,NÃO ELEITO,APTO,2018
5177,ROBINSON HERRERO NOVAIS,PAPAI NOEL ROBSON,PATRIOTA,PATRIOTA,MASCULINO,11/12/1957,BRANCA,ENSINO MÉDIO COMPLETO,COMERCIANTE,NÃO ELEITO,APTO,2018
2244,LUIZ CARLOS MOTTA,LUIZ CARLOS MOTTA,PR,PARTIDO DA REPÚBLICA,MASCULINO,24/04/1959,BRANCA,SUPERIOR COMPLETO,COMERCIÁRIO,ELEITO POR MÉDIA,APTO,2018
3061,JOSÉ NEI MENDES,NEY MENDES,NOVO,PARTIDO NOVO,MASCULINO,13/02/1961,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,#NULO#,INAPTO,2018
4444,DANILO SILVEIRA MANHA,DANILO MANHA,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,28/09/1979,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2018
5469,YURI ABYAZA COSTA,YURI ABYAZA COSTA,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,26/07/1973,BRANCA,SUPERIOR INCOMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2018
7099,PATRICIA DE MORAIS,PATTY MORAIS,AVANTE,AVANTE,FEMININO,08/06/1980,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,NÃO ELEITO,APTO,2018
5014,DANIEL DE CARVALHO,DANIEL CARVALHO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,14/04/1981,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,SUPLENTE,APTO,2018
9009,CARLOS EDUARDO BETTIATI,CARLOS BETTIATI,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,30/12/1976,BRANCA,ENSINO MÉDIO COMPLETO,PUBLICITÁRIO,NÃO ELEITO,APTO,2018
1757,ANA CLAUDIA PERES LUCAS LOPES,CLAU DE LUCA,PSL,PARTIDO SOCIAL LIBERAL,FEMININO,05/10/1971,BRANCA,SUPERIOR COMPLETO,PUBLICITÁRIO,SUPLENTE,APTO,2018
2206,RAIMUNDA FERREIRA XAVIER SANTOS,TIA RAI,PR,PARTIDO DA REPÚBLICA,FEMININO,08/10/1964,PRETA,ENSINO MÉDIO COMPLETO,COZINHEIRO,SUPLENTE,APTO,2018
2555,KIM PATROCA KATAGUIRI,KIM KATAGUIRI,DEM,DEMOCRATAS,MASCULINO,28/01/1996,AMARELA,SUPERIOR INCOMPLETO,ESCRITOR E CRÍTICO,ELEITO POR QP,APTO,2018
4468,VERA APARECIDA DE OLIVEIRA MASSON,VERA REZENDE ,PRP,PARTIDO REPUBLICANO PROGRESSISTA,FEMININO,08/05/1951,BRANCA,SUPERIOR COMPLETO,HISTORIADOR,NÃO ELEITO,APTO,2018
