NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_RECEITA,DS_FONTE_RECEITA,VR_TOTAL,ANO
2800,MARIA EMILIA GADELHA SERRA,PRTB,Recursos de origens não identificadas,OUTROS RECURSOS,420.0,2022
2800,MARIA EMILIA GADELHA SERRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
2800,MARIA EMILIA GADELHA SERRA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,57828.11,2022
2800,MARIA EMILIA GADELHA SERRA,PRTB,Recursos próprios,OUTROS RECURSOS,2723.58,2022
2801,WASHINGTON LUIZ BEZERRA DA SILVA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2802,ROGÉRIO DOS SANTOS GOMES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2803,ABRAÃO GONÇALVES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2804,ADONIAS FERREIRA DOS SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2805,WAGNER PEREIRA DA SILVA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2806,JOÃO ROBERTO TRINDADE,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2806,JOÃO ROBERTO TRINDADE,PRTB,Recursos próprios,OUTROS RECURSOS,1800.0,2022
2807,ADEMIR CREPALDI,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2808,BRUNO MARINHO BARCELLOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2809,MARCOS RODRIGUES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2810,PRISCILA FERNANDES HOLANDA,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2811,DIENES PEREIRA DE SOUZA,PRTB,Recursos de partido político,FUNDO ESPECIAL,6822.09,2022
2811,DIENES PEREIRA DE SOUZA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,6400.0,2022
2812,SILAS ALVES FEITOSA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,7000.0,2022
2812,SILAS ALVES FEITOSA,PRTB,Recursos próprios,OUTROS RECURSOS,66988.3,2022
2814,SANDERSON RIBEIRO CORREIA DE LIMA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2815,REGINALDO BELARMINO DA SILVA,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2816,SILVIA HELENA BUENDIA,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2816,SILVIA HELENA BUENDIA,PRTB,Recursos próprios,OUTROS RECURSOS,600.0,2022
2817,ELIZA MURATORI DE SOUZA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2818,DANILO ANDRÉ MOSER,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2818,DANILO ANDRÉ MOSER,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,20000.0,2022
2820,FLAVIUS COTAIT RUGGIERO,PRTB,Recursos de partido político,FUNDO ESPECIAL,25822.09,2022
2820,FLAVIUS COTAIT RUGGIERO,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,1400.0,2022
2821,JOSÉ ROBERTO CAMARGO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2822,ROGERIO STRACIALANO PARADA,PRTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2050.0,2022
2822,ROGERIO STRACIALANO PARADA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2822,ROGERIO STRACIALANO PARADA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,8300.0,2022
2822,ROGERIO STRACIALANO PARADA,PRTB,Recursos próprios,OUTROS RECURSOS,3604.13,2022
2823,KERIN DA ROCHA SILVA PEREIRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2824,JESSICA PASCOAL ALVES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2825,WILSON KEIITI HAYASHIDA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2825,WILSON KEIITI HAYASHIDA,PRTB,Recursos próprios,OUTROS RECURSOS,650.0,2022
2826,RAIMUNDO NONATO PEREIRA DOS SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2827,ELTON HUGO NEGRINI,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2827,ELTON HUGO NEGRINI,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,1060.0,2022
2827,ELTON HUGO NEGRINI,PRTB,Recursos próprios,OUTROS RECURSOS,150.0,2022
2828,LEVY FRANCISCO RODRIGUES FIDELIX,PRTB,Recursos de partido político,FUNDO ESPECIAL,1104.3,2022
2828,LEVY FRANCISCO RODRIGUES FIDELIX,PRTB,Recursos de partido político,FUNDO PARTIDARIO,1717.79,2022
2828,LEVY FRANCISCO RODRIGUES FIDELIX,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,1212.0,2022
2832,MARA LUCIA GARCIA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2833,VILMA MARQUES RIBEIRO,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2835,EZEQUIEL SOUZA DE SÁ,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2836,MARCIONILIO CAMARGO DOS SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2837,ELISANGELA MARIA FERREIRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2838,MARIO VIGGIANI NETO,PRTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,8863.0,2022
2838,MARIO VIGGIANI NETO,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2839,RENATA RIBEIRO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2840,TIAGO SOUZA GUEDES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2841,LAUDERICO SARTORATTO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2842,BEATRIZ CAROLINA REIS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2843,ANGELA ISABEL RODRIGUES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2844,MARCOS ROBERTO DIAS DE OLIVEIRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2845,DANIELE FERNANDES FERREIRA MARQUES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2846,ALLAN ARONI,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2850,ELIANA GALVÃO DIAS,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.45,2022
2850,ELIANA GALVÃO DIAS,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,2150.0,2022
2850,ELIANA GALVÃO DIAS,PRTB,Recursos próprios,OUTROS RECURSOS,11700.0,2022
2851,MARCELO CESAR TORRES RUBI,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2851,MARCELO CESAR TORRES RUBI,PRTB,Recursos próprios,OUTROS RECURSOS,200.0,2022
2852,PAULO ROBERTO ROSENO JUNIOR,PRTB,Recursos de partido político,FUNDO ESPECIAL,17822.09,2022
2853,SIDNEY JOTA CARNEIRO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2855,RENATO DO NASCIMENTO,PRTB,Recursos de partido político,FUNDO ESPECIAL,15822.09,2022
2856,TAINÁ GUIMARÃES MIRANDA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2858,ERNESTO FERNANDES DE FREITAS NETO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2863,LEANDRO RUIVO,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.45,2022
2863,LEANDRO RUIVO,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,60.0,2022
2865,MARIA AUXILIADORA DE SOUSA,PRTB,Recursos de partido político,FUNDO ESPECIAL,5864.47,2022
2866,JANAÍNA VALÉRIA BUCKER RIEDO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2868,ROSEMEIRE SANTIAGO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2868,ROSEMEIRE SANTIAGO,PRTB,Recursos próprios,OUTROS RECURSOS,450.0,2022
2870,RENATO KOGA CERQUEIRA,PRTB,Recursos próprios,OUTROS RECURSOS,4000.0,2022
2873,ALEXANDRE MARTINS RICCI,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2874,ADEMIR DA PENHA CLEMENTE,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2875,SUZECLEA SOUZA SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2877,RODRIGO TAVARES DA SILVA,PRTB,Recursos de partido político,FUNDO ESPECIAL,1104.3,2022
2877,RODRIGO TAVARES DA SILVA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,1212.0,2022
2878,GIOVANI FALCONE DE CRISTO ALVES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2879,LUIZ EDUARDO DAMASCENO,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2880,HERMES RODRIGUES NERY,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2882,LEONARDO DE ASSIS FERREIRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2882,LEONARDO DE ASSIS FERREIRA,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,85000.0,2022
2885,MARCOS PARAÍSO DA SILVA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2886,ANDERSON GOMES DE CAMPOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2888,ANETE MARIA PIZZIMENTI,PRTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,550.0,2022
2888,ANETE MARIA PIZZIMENTI,PRTB,Recursos de partido político,FUNDO ESPECIAL,4146.68,2022
2888,ANETE MARIA PIZZIMENTI,PRTB,Recursos de pessoas físicas,OUTROS RECURSOS,1362.0,2022
2890,APARECIDO RODRIGUES DE SIQUEIRA,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2890,APARECIDO RODRIGUES DE SIQUEIRA,PRTB,Recursos próprios,OUTROS RECURSOS,1540.0,2022
2891,LEANDRO VITOR AFONSO DA SILVA VERONEZ,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2893,JOSÉ ALFREDO GARCIA DOS SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2897,THAIS ALBERTINA DA CRUZ,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2898,JOSÉ AZEVEDO PIRES,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2899,LEILSON CASTRO DOS SANTOS,PRTB,Recursos de partido político,FUNDO ESPECIAL,2822.09,2022
2900,LISIA SAKAI,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2901,LEANDRO PAGGIARO CORREA DE ARRUDA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2929,JOÃO JORGE CAPRONI COSTA PIMENTA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2939,CLENILZA PANATO,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2949,GABRIEL MARQUES DA COSTA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2959,IZADORA CRISTINA DIAS DA SILVA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2969,PAULO BEZERRA DE MELO,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2979,RIVALDO DOS SANTOS SILVA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2989,SIMONE CRISTINA SOUZA,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
2997,TIAGO PIRES,PCO,Recursos de partido político,FUNDO ESPECIAL,11974.36,2022
3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,43623.3,2022
3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,NOVO,Recursos de partido político,OUTROS RECURSOS,43241.53,2022
3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,973788.6699999999,2022
3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,NOVO,Recursos próprios,OUTROS RECURSOS,6150.0,2022
3001,MARINA HELENA CUNHA PEREIRA SANTOS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,130955.45,2022
3001,MARINA HELENA CUNHA PEREIRA SANTOS,NOVO,Recursos de partido político,OUTROS RECURSOS,40000.0,2022
3001,MARINA HELENA CUNHA PEREIRA SANTOS,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1485603.99,2022
3001,MARINA HELENA CUNHA PEREIRA SANTOS,NOVO,Recursos próprios,OUTROS RECURSOS,50000.0,2022
3002,HELCIO FREIRE DO CARMO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3002,HELCIO FREIRE DO CARMO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,6000.0,2022
3002,HELCIO FREIRE DO CARMO,NOVO,Recursos próprios,OUTROS RECURSOS,3150.01,2022
3003,CLEVERSON FIUZA ALVES,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,700.0,2022
3003,CLEVERSON FIUZA ALVES,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3003,CLEVERSON FIUZA ALVES,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,2000.0,2022
3003,CLEVERSON FIUZA ALVES,NOVO,Recursos próprios,OUTROS RECURSOS,1565.55,2022
3004,ADILSON DE BRITO FARIAS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1410.0,2022
3004,ADILSON DE BRITO FARIAS,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3004,ADILSON DE BRITO FARIAS,NOVO,Recursos próprios,OUTROS RECURSOS,1474.1,2022
3005,THIAGO IMBERNOM,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3005,THIAGO IMBERNOM,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,9000.0,2022
3005,THIAGO IMBERNOM,NOVO,Recursos próprios,OUTROS RECURSOS,7835.0,2022
3006,CAIO BIANCHI BECHARA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3007,VLADIMIR FRANCISCHINELLI ARRUDA LEITE,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1140.0,2022
3007,VLADIMIR FRANCISCHINELLI ARRUDA LEITE,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3007,VLADIMIR FRANCISCHINELLI ARRUDA LEITE,NOVO,Recursos próprios,OUTROS RECURSOS,6000.41,2022
3008,ADAMARIO MAXIMO DOS SANTOS FILHO,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3220.0,2022
3008,ADAMARIO MAXIMO DOS SANTOS FILHO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3008,ADAMARIO MAXIMO DOS SANTOS FILHO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,280.0,2022
3009,TAIS ANTEZANA PACHECO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3010,HUMBERTO JANTIM NETO,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4438.0,2022
3010,HUMBERTO JANTIM NETO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3011,DANILO HENRIQUE PEREIRA DAVID,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3011,DANILO HENRIQUE PEREIRA DAVID,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1800.0,2022
3011,DANILO HENRIQUE PEREIRA DAVID,NOVO,Recursos próprios,OUTROS RECURSOS,1450.0,2022
3012,ANTONIO CARLOS DA MOTTA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2075.0,2022
3012,ANTONIO CARLOS DA MOTTA,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,6000.0,2022
3012,ANTONIO CARLOS DA MOTTA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3012,ANTONIO CARLOS DA MOTTA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,13640.0,2022
3012,ANTONIO CARLOS DA MOTTA,NOVO,Recursos próprios,OUTROS RECURSOS,2657.0,2022
3013,FABIO APARECIDO PLACIDO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3013,FABIO APARECIDO PLACIDO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,300.0,2022
3013,FABIO APARECIDO PLACIDO,NOVO,Recursos próprios,OUTROS RECURSOS,550.0,2022
3014,SANDRA CAMARINHO DE MACEDO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3014,SANDRA CAMARINHO DE MACEDO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,2150.0,2022
3014,SANDRA CAMARINHO DE MACEDO,NOVO,Recursos próprios,OUTROS RECURSOS,2500.0,2022
3015,CIBELE FRANCO NAZARETH,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,810.0,2022
3015,CIBELE FRANCO NAZARETH,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3016,CELSO HENRIQUE DE OLIVEIRA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,900.0,2022
3016,CELSO HENRIQUE DE OLIVEIRA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3016,CELSO HENRIQUE DE OLIVEIRA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1100.0,2022
3017,LILIAN MARIA COSTA MANSUR ANDRADE,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5830.0,2022
3017,LILIAN MARIA COSTA MANSUR ANDRADE,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,2000.0,2022
3017,LILIAN MARIA COSTA MANSUR ANDRADE,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3017,LILIAN MARIA COSTA MANSUR ANDRADE,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,18284.0,2022
3018,JANIEIRE MARIA SILVA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,200.0,2022
3018,JANIEIRE MARIA SILVA,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,400.0,2022
3018,JANIEIRE MARIA SILVA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3018,JANIEIRE MARIA SILVA,NOVO,Recursos próprios,OUTROS RECURSOS,10.0,2022
3019,JANAINA MACEDO CALVO,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4951.0,2022
3019,JANAINA MACEDO CALVO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3019,JANAINA MACEDO CALVO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,12728.56,2022
3019,JANAINA MACEDO CALVO,NOVO,Recursos próprios,OUTROS RECURSOS,8595.0,2022
3020,MAURÍCIO RAPPA SANTOS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1150.0,2022
3020,MAURÍCIO RAPPA SANTOS,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3020,MAURÍCIO RAPPA SANTOS,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,24600.0,2022
3020,MAURÍCIO RAPPA SANTOS,NOVO,Recursos próprios,OUTROS RECURSOS,19962.0,2022
3021,MARCO ANTONIO DE SOUZA PINTO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3022,FATIMA REGINA PORTELLA OLIVEIRA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4420.0,2022
3022,FATIMA REGINA PORTELLA OLIVEIRA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3022,FATIMA REGINA PORTELLA OLIVEIRA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,3620.0,2022
3022,FATIMA REGINA PORTELLA OLIVEIRA,NOVO,Recursos próprios,OUTROS RECURSOS,10211.0,2022
3023,VINICIUS MANGABEIRA CARINI,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1150.0,2022
3023,VINICIUS MANGABEIRA CARINI,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3024,MARIA DE FATIMA PAULA BAULE,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3330.0,2022
3024,MARIA DE FATIMA PAULA BAULE,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3024,MARIA DE FATIMA PAULA BAULE,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,7730.0,2022
3025,CARLO CAUTI,NOVO,#NULO,#NULO,0.0,2022
3026,PAULO EDUARDO BRAZILINO,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,800.0,2022
3026,PAULO EDUARDO BRAZILINO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3026,PAULO EDUARDO BRAZILINO,NOVO,Recursos próprios,OUTROS RECURSOS,1600.0,2022
3028,THIAGO BONFIM DE OLIVEIRA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,254.0,2022
3028,THIAGO BONFIM DE OLIVEIRA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3028,THIAGO BONFIM DE OLIVEIRA,NOVO,Recursos próprios,OUTROS RECURSOS,7832.0,2022
3030,ADRIANA MIGUEL VENTURA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,34539.28,2022
3030,ADRIANA MIGUEL VENTURA,NOVO,Recursos de partido político,OUTROS RECURSOS,46841.53,2022
3030,ADRIANA MIGUEL VENTURA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,954467.7,2022
3031,ANDREA DE OLIVEIRA MORAES,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,380.0,2022
3031,ANDREA DE OLIVEIRA MORAES,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3031,ANDREA DE OLIVEIRA MORAES,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1691.86,2022
3032,MARCOS ANTONIO DE CARVALHO LUCAS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,2150.0,2022
3032,MARCOS ANTONIO DE CARVALHO LUCAS,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3032,MARCOS ANTONIO DE CARVALHO LUCAS,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,46200.01,2022
3032,MARCOS ANTONIO DE CARVALHO LUCAS,NOVO,Recursos próprios,OUTROS RECURSOS,1159.21,2022
3033,FABIO ISSA ZAN,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,650.0,2022
3033,FABIO ISSA ZAN,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,2000.0,2022
3033,FABIO ISSA ZAN,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3033,FABIO ISSA ZAN,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,42650.0,2022
3033,FABIO ISSA ZAN,NOVO,Recursos próprios,OUTROS RECURSOS,15300.91,2022
3034,FABIO RENATO DE SOUSA FERREIRA,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,750.0,2022
3034,FABIO RENATO DE SOUSA FERREIRA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3034,FABIO RENATO DE SOUSA FERREIRA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,2840.0,2022
3034,FABIO RENATO DE SOUSA FERREIRA,NOVO,Recursos próprios,OUTROS RECURSOS,1100.0,2022
3035,SUELEN DE SOUZA LAZARINI,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,85.0,2022
3035,SUELEN DE SOUZA LAZARINI,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3037,PAULO PROIETI,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1804.0,2022
3037,PAULO PROIETI,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,2529.92,2022
3037,PAULO PROIETI,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3037,PAULO PROIETI,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,28102.0,2022
3037,PAULO PROIETI,NOVO,Recursos próprios,OUTROS RECURSOS,100.0,2022
3038,GISELE ARANHA SCHOWE,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3040,CESAR MAX DE LIMA VIEIRA,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3040,CESAR MAX DE LIMA VIEIRA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2022
3040,CESAR MAX DE LIMA VIEIRA,NOVO,Recursos próprios,OUTROS RECURSOS,3900.0,2022
3041,ALEXANDRE MENDES PINHEIRO,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,150.0,2022
3041,ALEXANDRE MENDES PINHEIRO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3041,ALEXANDRE MENDES PINHEIRO,NOVO,Recursos próprios,OUTROS RECURSOS,1500.0,2022
3044,ANA LUIZA HATIKIAN NEGRAO PASSOS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,240.0,2022
3044,ANA LUIZA HATIKIAN NEGRAO PASSOS,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3044,ANA LUIZA HATIKIAN NEGRAO PASSOS,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1880.0,2022
3045,PEDRO LUIS VAZ DE LIMA MATTOS,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5806.0,2022
3045,PEDRO LUIS VAZ DE LIMA MATTOS,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3045,PEDRO LUIS VAZ DE LIMA MATTOS,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2022
3045,PEDRO LUIS VAZ DE LIMA MATTOS,NOVO,Recursos próprios,OUTROS RECURSOS,500.0,2022
3047,RAFAEL DOS ANJOS SILVA,NOVO,Recursos de partido político,OUTROS RECURSOS,1805.8600000000001,2022
3047,RAFAEL DOS ANJOS SILVA,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,1580.0,2022
3047,RAFAEL DOS ANJOS SILVA,NOVO,Recursos próprios,OUTROS RECURSOS,1050.0,2022
3050,RODRIGO TAVANO,NOVO,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3740.0,2022
3050,RODRIGO TAVANO,NOVO,Recursos de outros candidatos,OUTROS RECURSOS,3600.0,2022
3050,RODRIGO TAVANO,NOVO,Recursos de partido político,OUTROS RECURSOS,1241.5300000000002,2022
3050,RODRIGO TAVANO,NOVO,Recursos de pessoas físicas,OUTROS RECURSOS,58380.0,2022
