NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_RECEITA,DS_FONTE_RECEITA,VR_TOTAL,ANO
3535,MARLI JOSÉ DA SILVA BARBOSA,PMB,#NULO,#NULO,0.0,2018
3536,LEONILDO ALMEIDA SOARES FERRO,PMB,#NULO,#NULO,0.0,2018
3540,ADEZIO DIAS BARBOZA,PMB,Recursos próprios,OUTROS RECURSOS,130.0,2018
3578,LAIR MOURA SALA MALAVILA JUSEVICIUS,PMB,Recursos de pessoas físicas,OUTROS RECURSOS,141281.15,2018
3578,LAIR MOURA SALA MALAVILA JUSEVICIUS,PMB,Recursos próprios,OUTROS RECURSOS,89700.0,2018
3600,ANTONIO CARLOS  FERNANDES DE LIMA JUNIOR,PTC,#NULO,#NULO,0.0,2018
3601,AFONSO TIMOTEO DE SOUZA,PTC,#NULO,#NULO,0.0,2018
3607,CHARLES APARECIDO SILVERIO,PTC,#NULO,#NULO,0.0,2018
3608,ABRAAO GONÇALVES,PTC,#NULO,#NULO,0.0,2018
3612,JOSIAS DA SILVA,PTC,#NULO,#NULO,0.0,2018
3613,RICARDO FASSIO CAVALCANTE CUNHA,PTC,Recursos próprios,OUTROS RECURSOS,1900.0,2018
3615,BRANDINA MARIA SOARES DE OLIVEIRA,PTC,Recursos de partido político,FUNDO PARTIDARIO,10000.0,2018
3616,ELECASTON CANDIDO DA SILVA,PTC,#NULO,#NULO,0.0,2018
3617,ANDRE JORGE MARUJO,PTC,#NULO,#NULO,0.0,2018
3618,MARCIA APARECIDA BACELLAR,PTC,Recursos de partido político,FUNDO PARTIDARIO,4000.0,2018
3620,WELLINGTON DE JESUS PINTO,PTC,#NULO,#NULO,0.0,2018
3622,ABEL COSTA,PTC,#NULO,#NULO,0.0,2018
3626,DANUBIA FLORIANO CHAGAS PEREIRA,PTC,Recursos de partido político,FUNDO PARTIDARIO,3000.0,2018
3630,TEREZINHA APARECIDA MARQUES TOSINI ESTEVES,PTC,#NULO,#NULO,0.0,2018
3633,ADALTO DAS DORES LIMA,PTC,Recursos de partido político,FUNDO ESPECIAL,2000.0,2018
3635,DENILSON LUCAS DE LIMA,PTC,#NULO,#NULO,0.0,2018
3636,ISABELLE SATIKO SOYAMA,PTC,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
3636,ISABELLE SATIKO SOYAMA,PTC,Recursos de pessoas físicas,OUTROS RECURSOS,477.0,2018
3637,MARCELO AUGUSTO VOLTARELLI,PTC,#NULO,#NULO,0.0,2018
3643,OSWALDO MARTINS DE OLIVEIRA,PTC,Recursos próprios,OUTROS RECURSOS,870.0,2018
3644,RONIVALDO REIS DA COSTA,PTC,#NULO,#NULO,0.0,2018
3645,GISELE PONCIO,PTC,#NULO,#NULO,0.0,2018
3646,JOSE PAULO DE MENDONÇA LEMOS,PTC,#NULO,#NULO,0.0,2018
3650,ANA LUCIA PEREIRA,PTC,#NULO,#NULO,0.0,2018
3652,WILLIANS ROCHA MONTEIRO,PTC,#NULO,#NULO,0.0,2018
3653,APARECIDO NUNES OLIVEIRA,PTC,#NULO,#NULO,0.0,2018
3655,JAIRO ATAIDE DA SILVA,PTC,#NULO,#NULO,0.0,2018
3659,JOSUE LIMA LINS,PTC,Recursos próprios,OUTROS RECURSOS,407.0,2018
3660,CLAUDIA DE JESUS DE SOUZA,PTC,#NULO,#NULO,0.0,2018
3666,MAURICIO ONOFRE GONÇALVES CORREA,PTC,Recursos de partido político,FUNDO ESPECIAL,3000.0,2018
3666,MAURICIO ONOFRE GONÇALVES CORREA,PTC,Recursos próprios,OUTROS RECURSOS,1000.0,2018
3676,LUCIO PEREIRA NASCIMENTO,PTC,#NULO,#NULO,0.0,2018
3677,ADENIR PORTILHO RODRIGUES,PTC,#NULO,#NULO,0.0,2018
3678,ALINE MONICA RIBEIRO,PTC,#NULO,#NULO,0.0,2018
3680,MARIA  FRANCISCA DA SILVA NEVES,PTC,#NULO,#NULO,0.0,2018
3690,JULIANA ALICE BENEDITO,PTC,#NULO,#NULO,0.0,2018
3694,FABIO ALEXANDRE NOGUEIRA,PTC,Recursos de pessoas físicas,OUTROS RECURSOS,7000.0,2018
3694,FABIO ALEXANDRE NOGUEIRA,PTC,Recursos próprios,OUTROS RECURSOS,8750.0,2018
3699,LUIZ FERNANDO LOBAO,PTC,Recursos de partido político,FUNDO ESPECIAL,3000.0,2018
3699,LUIZ FERNANDO LOBAO,PTC,Recursos próprios,OUTROS RECURSOS,384.6,2018
4000,LUIZ LAURO FERREIRA FILHO,PSB,Recursos de outros candidatos,FUNDO ESPECIAL,6648.5,2018
4000,LUIZ LAURO FERREIRA FILHO,PSB,Recursos de partido político,FUNDO ESPECIAL,1300000.0,2018
4000,LUIZ LAURO FERREIRA FILHO,PSB,Recursos de partido político,FUNDO PARTIDARIO,40000.0,2018
4000,LUIZ LAURO FERREIRA FILHO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,266200.0,2018
4000,LUIZ LAURO FERREIRA FILHO,PSB,Recursos próprios,OUTROS RECURSOS,58000.0,2018
4001,LUIZ FLAVIO GOMES,PSB,Recursos de outros candidatos,OUTROS RECURSOS,4572.05,2018
4001,LUIZ FLAVIO GOMES,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,7950.0,2018
4001,LUIZ FLAVIO GOMES,PSB,Recursos próprios,OUTROS RECURSOS,1590000.0,2018
4001,LUIZ FLAVIO GOMES,PSB,Rendimentos de aplicações financeiras,OUTROS RECURSOS,6.19,2018
4002,MARIO XANDÓ DE OLIVEIRA NETO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,3700.0,2018
4002,MARIO XANDÓ DE OLIVEIRA NETO,PSB,Recursos próprios,OUTROS RECURSOS,1450.0,2018
4003,JOSÉ GOZZE,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,370.0,2018
4003,JOSÉ GOZZE,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,42922.5,2018
4003,JOSÉ GOZZE,PSB,Recursos próprios,OUTROS RECURSOS,26583.0,2018
4004,FRANCISCO MOACIR BEZERRA DE MELO FILHO,PSB,Recursos próprios,OUTROS RECURSOS,55050.0,2018
4005,LAUDINEY FERNANDO SILVA FRAGA,PSB,Recursos de outros candidatos,OUTROS RECURSOS,6887.25,2018
4005,LAUDINEY FERNANDO SILVA FRAGA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,13224.0,2018
4005,LAUDINEY FERNANDO SILVA FRAGA,PSB,Recursos próprios,OUTROS RECURSOS,9396.0,2018
4007,ANDRESSA SALES STRAMBECK DA COSTA,PSB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
4007,ANDRESSA SALES STRAMBECK DA COSTA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,81400.0,2018
4008,MARIANA KOEHLER CARDOSO,PSB,Recursos de partido político,FUNDO ESPECIAL,40000.0,2018
4008,MARIANA KOEHLER CARDOSO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,9000.0,2018
4009,LUCINEIA FERREIRA SANTOS COSTA,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,100.0,2018
4009,LUCINEIA FERREIRA SANTOS COSTA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,47808.0,2018
4010,GABRIEL FERRATO DOS SANTOS,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,25501.0,2018
4010,GABRIEL FERRATO DOS SANTOS,PSB,Recursos próprios,OUTROS RECURSOS,368.77,2018
4011,CAIO MIRANDA CARNEIRO,PSB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2018
4011,CAIO MIRANDA CARNEIRO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,112920.0,2018
4011,CAIO MIRANDA CARNEIRO,PSB,Recursos próprios,OUTROS RECURSOS,5000.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos de outros candidatos,FUNDO ESPECIAL,225000.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos de partido político,FUNDO ESPECIAL,250000.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos de partido político,OUTROS RECURSOS,100000.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,21600.0,2018
4012,MARCELO THEODORO DE AGUIAR,PSB,Recursos próprios,OUTROS RECURSOS,10000.0,2018
4013,WALTER SANDRO PEREIRA DA SILVA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,400.0,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,410.0,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos de outros candidatos,FUNDO ESPECIAL,1135.71,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos de outros candidatos,OUTROS RECURSOS,1540.0,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,143600.0,2018
4015,RODRIGO ANTONIO DE AGOSTINHO MENDONÇA,PSB,Recursos próprios,OUTROS RECURSOS,671.37,2018
4018,JOÃO FERREIRA FREIRE,PSB,Recursos próprios,OUTROS RECURSOS,27933.34,2018
4020,JEDIEL HOSANA DE CARVALHO,PSB,Recursos próprios,OUTROS RECURSOS,4100.0,2018
4022,RENATO KOGA CERQUEIRA,PSB,Recursos próprios,OUTROS RECURSOS,25016.13,2018
4023,JOSÉ MARCELO MOTA,PSB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2018
4023,JOSÉ MARCELO MOTA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,2000.0,2018
4023,JOSÉ MARCELO MOTA,PSB,Recursos próprios,OUTROS RECURSOS,444.95,2018
4025,CIRLENE MARIA MARGONATO RABECCHINI,PSB,Recursos de partido político,FUNDO ESPECIAL,60000.0,2018
4025,CIRLENE MARIA MARGONATO RABECCHINI,PSB,Recursos próprios,OUTROS RECURSOS,1191.6,2018
4027,MARIA HELENA MENDES,PSB,#NULO,#NULO,0.0,2018
4030,VINICIUS PASSOS,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3064.0,2018
4030,VINICIUS PASSOS,PSB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
4030,VINICIUS PASSOS,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,7000.0,2018
4030,VINICIUS PASSOS,PSB,Recursos próprios,OUTROS RECURSOS,1151.1,2018
4031,FLAVIO COSTA MORALES,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1600.0,2018
4031,FLAVIO COSTA MORALES,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,5000.0,2018
4031,FLAVIO COSTA MORALES,PSB,Recursos próprios,OUTROS RECURSOS,8706.880000000001,2018
4032,CELIO LUCAS DE ALMEIDA,PSB,Recursos de outros candidatos,OUTROS RECURSOS,2192.5,2018
4032,CELIO LUCAS DE ALMEIDA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,19100.0,2018
4032,CELIO LUCAS DE ALMEIDA,PSB,Recursos próprios,OUTROS RECURSOS,18850.0,2018
4033,LEANDRO AVELINO RODRIGUES CRUZ,PSB,Recursos de outros candidatos,FUNDO PARTIDARIO,5714.0,2018
4033,LEANDRO AVELINO RODRIGUES CRUZ,PSB,Recursos de outros candidatos,OUTROS RECURSOS,1723.0,2018
4033,LEANDRO AVELINO RODRIGUES CRUZ,PSB,Recursos de partido político,FUNDO PARTIDARIO,150000.0,2018
4033,LEANDRO AVELINO RODRIGUES CRUZ,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,39750.0,2018
4033,LEANDRO AVELINO RODRIGUES CRUZ,PSB,Recursos próprios,OUTROS RECURSOS,8900.0,2018
4036,RIVAEL BENEDITO DOS SANTOS,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,25700.0,2018
4036,RIVAEL BENEDITO DOS SANTOS,PSB,Recursos próprios,OUTROS RECURSOS,10503.36,2018
4040,VALDOMIRO LOPES DA SILVA JUNIOR,PSB,Recursos de partido político,FUNDO ESPECIAL,500000.0,2018
4040,VALDOMIRO LOPES DA SILVA JUNIOR,PSB,Recursos de partido político,FUNDO PARTIDARIO,576000.0,2018
4040,VALDOMIRO LOPES DA SILVA JUNIOR,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,95500.0,2018
4040,VALDOMIRO LOPES DA SILVA JUNIOR,PSB,Recursos próprios,OUTROS RECURSOS,191200.0,2018
4041,FABIO CHAZYN,PSB,#NULO,#NULO,0.0,2018
4042,TEREZINHA MARIA DOS SANTOS,PSB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
4042,TEREZINHA MARIA DOS SANTOS,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,2400.0,2018
4044,JEFFERSON ALVES DE CAMPOS,PSB,Recursos de outros candidatos,OUTROS RECURSOS,8600.0,2018
4044,JEFFERSON ALVES DE CAMPOS,PSB,Recursos de partido político,FUNDO ESPECIAL,1300000.0,2018
4044,JEFFERSON ALVES DE CAMPOS,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,28646.0,2018
4044,JEFFERSON ALVES DE CAMPOS,PSB,Recursos próprios,OUTROS RECURSOS,5350.0,2018
4045,LUIZ ALBERTO FRATINI,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,57200.0,2018
4045,LUIZ ALBERTO FRATINI,PSB,Recursos próprios,OUTROS RECURSOS,5000.0,2018
4047,DAIANE DO NASCIMENTO ARAUJO,PSB,#NULO,#NULO,0.0,2018
4048,LIA LOPES ALMEIDA,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1620.0,2018
4048,LIA LOPES ALMEIDA,PSB,Recursos de partido político,FUNDO ESPECIAL,220000.0,2018
4048,LIA LOPES ALMEIDA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,14950.0,2018
4048,LIA LOPES ALMEIDA,PSB,Recursos próprios,OUTROS RECURSOS,415.0,2018
4050,RICARDO AUGUSTO MACHADO DA SILVA,PSB,Recursos de partido político,FUNDO ESPECIAL,250000.0,2018
4050,RICARDO AUGUSTO MACHADO DA SILVA,PSB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2018
4050,RICARDO AUGUSTO MACHADO DA SILVA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,224888.0,2018
4050,RICARDO AUGUSTO MACHADO DA SILVA,PSB,Recursos próprios,OUTROS RECURSOS,104437.89,2018
4053,HELIO ALVES RIBEIRO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,14900.0,2018
4053,HELIO ALVES RIBEIRO,PSB,Recursos próprios,OUTROS RECURSOS,47967.99,2018
4054,ELISEU GABRIEL DE PIERI,PSB,Recursos de outros candidatos,OUTROS RECURSOS,10506.25,2018
4054,ELISEU GABRIEL DE PIERI,PSB,Recursos de partido político,FUNDO ESPECIAL,250000.0,2018
4054,ELISEU GABRIEL DE PIERI,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,10060.0,2018
4054,ELISEU GABRIEL DE PIERI,PSB,Recursos próprios,OUTROS RECURSOS,745000.0,2018
4056,CLÁUDIO DA SILVEIRA FARIA,PSB,Recursos próprios,OUTROS RECURSOS,3100.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos de outros candidatos,FUNDO ESPECIAL,880.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos de outros candidatos,FUNDO PARTIDARIO,7184.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos de outros candidatos,OUTROS RECURSOS,9500.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos de partido político,FUNDO PARTIDARIO,200000.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,29500.0,2018
4060,GUSTAVO BENSDORP PALMIERI,PSB,Recursos próprios,OUTROS RECURSOS,7500.0,2018
4066,FRANCISCO MARCIO DE CARVALHO,PSB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,530.0,2018
4066,FRANCISCO MARCIO DE CARVALHO,PSB,Recursos de outros candidatos,OUTROS RECURSOS,690.0,2018
4066,FRANCISCO MARCIO DE CARVALHO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,1554.0,2018
4066,FRANCISCO MARCIO DE CARVALHO,PSB,Recursos próprios,OUTROS RECURSOS,1877.0,2018
4070,CAMILA GODOI DA SILVA RODRIGUES,PSB,Recursos de partido político,FUNDO ESPECIAL,200000.0,2018
4070,CAMILA GODOI DA SILVA RODRIGUES,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,59550.0,2018
4070,CAMILA GODOI DA SILVA RODRIGUES,PSB,Recursos próprios,OUTROS RECURSOS,64000.0,2018
4075,SIMONE APARECIDA CARDOSO,PSB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
4075,SIMONE APARECIDA CARDOSO,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,360300.0,2018
4077,ROSANA DE OLIVEIRA VALLE,PSB,Recursos de outros candidatos,OUTROS RECURSOS,4965.75,2018
4077,ROSANA DE OLIVEIRA VALLE,PSB,Recursos de partido político,FUNDO ESPECIAL,339982.5,2018
4077,ROSANA DE OLIVEIRA VALLE,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,32200.0,2018
4078,JURACI SAMPAIO,PSB,#NULO,#NULO,0.0,2018
4080,MARCO AURELIO UBIALI,PSB,Recursos de partido político,FUNDO ESPECIAL,250000.0,2018
4080,MARCO AURELIO UBIALI,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,4500.2,2018
4080,MARCO AURELIO UBIALI,PSB,Recursos próprios,OUTROS RECURSOS,26084.68,2018
4085,ADENILSON GUERRA,PSB,Recursos próprios,OUTROS RECURSOS,1300.03,2018
4088,EDUARDO ANTONIO DA SILVA PIRES,PSB,Recursos de partido político,OUTROS RECURSOS,89000.0,2018
4088,EDUARDO ANTONIO DA SILVA PIRES,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,297165.17,2018
4091,GIRLEIDE DE ALENCAR SILVA,PSB,Recursos de partido político,FUNDO PARTIDARIO,20000.0,2018
4091,GIRLEIDE DE ALENCAR SILVA,PSB,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
4091,GIRLEIDE DE ALENCAR SILVA,PSB,Recursos próprios,OUTROS RECURSOS,26.4,2018
4096,IOLANDA KEIKO MIASHIRO OTA,PSB,Recursos de outros candidatos,FUNDO ESPECIAL,55000.0,2018
4096,IOLANDA KEIKO MIASHIRO OTA,PSB,Recursos de partido político,FUNDO ESPECIAL,1300000.0,2018
4096,IOLANDA KEIKO MIASHIRO OTA,PSB,Recursos próprios,OUTROS RECURSOS,119109.86,2018
4099,MARISA NUNES DOS SANTOS,PSB,Recursos próprios,OUTROS RECURSOS,1500.0,2018
4300,GILBERTO TANOS NATALINI,PV,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5772.0,2018
4300,GILBERTO TANOS NATALINI,PV,Recursos de partido político,FUNDO PARTIDARIO,150000.0,2018
4300,GILBERTO TANOS NATALINI,PV,Recursos de pessoas físicas,OUTROS RECURSOS,50349.99,2018
4300,GILBERTO TANOS NATALINI,PV,Recursos próprios,OUTROS RECURSOS,40000.0,2018
4301,MATHEUS DE OLIVEIRA PINTO,PV,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
4301,MATHEUS DE OLIVEIRA PINTO,PV,Recursos de pessoas físicas,OUTROS RECURSOS,98365.38,2018
4301,MATHEUS DE OLIVEIRA PINTO,PV,Recursos próprios,OUTROS RECURSOS,9386.82,2018
4302,MARIA ROSANE DOS SANTOS,PV,Recursos de partido político,FUNDO ESPECIAL,8000.0,2018
4303,JOÃO PEREIRA DA SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
4303,JOÃO PEREIRA DA SILVA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,3450.0,2018
4303,JOÃO PEREIRA DA SILVA,PV,Recursos próprios,OUTROS RECURSOS,4000.0,2018
4305,JULIANA APARECIDA PEREIRA,PV,Recursos de partido político,FUNDO ESPECIAL,2000.0,2018
4305,JULIANA APARECIDA PEREIRA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2018
4306,ALINE DE CARVALHO,PV,Recursos de partido político,FUNDO ESPECIAL,2000.0,2018
4306,ALINE DE CARVALHO,PV,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2018
4307,RAUL THAME DE TOLEDO ALMEIDA,PV,Recursos de partido político,FUNDO ESPECIAL,10863.0,2018
4307,RAUL THAME DE TOLEDO ALMEIDA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,4430.0,2018
4308,JORGE FIRMO DE JESUS,PV,#NULO,#NULO,0.0,2018
4309,MAURICIO PINHEIRO,PV,Recursos de partido político,FUNDO ESPECIAL,3000.0,2018
4309,MAURICIO PINHEIRO,PV,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
4310,CARLOS AUGUSTO PEREIRA DA SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
4310,CARLOS AUGUSTO PEREIRA DA SILVA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
4311,DAVI MOTA COSTA,PV,Recursos de outros candidatos,OUTROS RECURSOS,323.48,2018
4311,DAVI MOTA COSTA,PV,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
4311,DAVI MOTA COSTA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2018
4311,DAVI MOTA COSTA,PV,Recursos próprios,OUTROS RECURSOS,95480.0,2018
4313,JOSE ALEXANDRE PENA DEVESA,PV,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
4314,ALVARO BRUNO CASTRO GARCIA,PV,Recursos de partido político,FUNDO ESPECIAL,13000.0,2018
4314,ALVARO BRUNO CASTRO GARCIA,PV,Recursos próprios,OUTROS RECURSOS,3175.71,2018
4316,FERNANDO TENÓRIO DI SCHIAVI,PV,Recursos de partido político,FUNDO ESPECIAL,5000.0,2018
4317,ANTONIO ROBERTO MARTINS,PV,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
4318,JACIRA GOMES GONÇALVES GÓES,PV,Recursos de partido político,FUNDO ESPECIAL,8000.0,2018
4319,VANDIR NATAL CASAGRANDE,PV,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
4319,VANDIR NATAL CASAGRANDE,PV,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
4319,VANDIR NATAL CASAGRANDE,PV,Recursos próprios,OUTROS RECURSOS,9264.7,2018
4320,KEILA MARIA ALVES SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,35000.0,2018
4320,KEILA MARIA ALVES SILVA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,313.2,2018
4321,MARCELO FERNANDES DE OLIVEIRA,PV,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1360.0,2018
4321,MARCELO FERNANDES DE OLIVEIRA,PV,Recursos de partido político,FUNDO ESPECIAL,18000.0,2018
4321,MARCELO FERNANDES DE OLIVEIRA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,11500.0,2018
4322,WARWICK DO AMARAL MANFRINATO,PV,Recursos de partido político,FUNDO ESPECIAL,15000.0,2018
4322,WARWICK DO AMARAL MANFRINATO,PV,Recursos de pessoas físicas,OUTROS RECURSOS,7730.01,2018
4322,WARWICK DO AMARAL MANFRINATO,PV,Recursos próprios,OUTROS RECURSOS,2166.0,2018
4323,ANTONIO LUIZ COLUCCI,PV,Recursos de partido político,FUNDO ESPECIAL,175000.0,2018
4323,ANTONIO LUIZ COLUCCI,PV,Recursos de pessoas físicas,OUTROS RECURSOS,68606.0,2018
4323,ANTONIO LUIZ COLUCCI,PV,Recursos próprios,OUTROS RECURSOS,68524.79000000001,2018
4325,CARLOS ALEXANDRE RAMOS,PV,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
4325,CARLOS ALEXANDRE RAMOS,PV,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
4325,CARLOS ALEXANDRE RAMOS,PV,Recursos próprios,OUTROS RECURSOS,1056.8,2018
4327,REGINA HELENA DOS SANTOS FUKUSIG,PV,Recursos de partido político,FUNDO PARTIDARIO,5000.0,2018
4329,ANDRE MARTINS MACHADO,PV,#NULO,#NULO,0.0,2018
4330,LEANDRO SILVA BATISTA,PV,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
4330,LEANDRO SILVA BATISTA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,700.0,2018
4330,LEANDRO SILVA BATISTA,PV,Recursos próprios,OUTROS RECURSOS,1700.0,2018
4331,RUTILENE DOS SANTOS,PV,Recursos de partido político,FUNDO PARTIDARIO,5000.0,2018
4331,RUTILENE DOS SANTOS,PV,Recursos próprios,OUTROS RECURSOS,2835.0,2018
4333,LUIZ CARLOS ROSSINI,PV,Recursos de Financiamento Coletivo,OUTROS RECURSOS,600.0,2018
4333,LUIZ CARLOS ROSSINI,PV,Recursos de outros candidatos,OUTROS RECURSOS,7841.25,2018
4333,LUIZ CARLOS ROSSINI,PV,Recursos de partido político,FUNDO ESPECIAL,60000.0,2018
4333,LUIZ CARLOS ROSSINI,PV,Recursos de pessoas físicas,OUTROS RECURSOS,32100.0,2018
4333,LUIZ CARLOS ROSSINI,PV,Recursos próprios,OUTROS RECURSOS,10870.0,2018
4334,MARIA REGINA GONÇALVES,PV,Recursos de partido político,FUNDO ESPECIAL,676023.64,2018
4334,MARIA REGINA GONÇALVES,PV,Recursos de partido político,FUNDO PARTIDARIO,258300.0,2018
4334,MARIA REGINA GONÇALVES,PV,Recursos de pessoas físicas,OUTROS RECURSOS,38000.0,2018
4334,MARIA REGINA GONÇALVES,PV,Recursos próprios,OUTROS RECURSOS,50045.7,2018
4334,MARIA REGINA GONÇALVES,PV,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,10.04,2018
4335,NATALINO DAVI DA SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
4335,NATALINO DAVI DA SILVA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,3472.5,2018
4335,NATALINO DAVI DA SILVA,PV,Recursos próprios,OUTROS RECURSOS,480.96,2018
4336,ENRICO VAN BLARCUM DE GRAAFF MISASI,PV,Recursos de Financiamento Coletivo,OUTROS RECURSOS,12069.0,2018
4336,ENRICO VAN BLARCUM DE GRAAFF MISASI,PV,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
4336,ENRICO VAN BLARCUM DE GRAAFF MISASI,PV,Recursos de pessoas físicas,OUTROS RECURSOS,266353.02,2018
4336,ENRICO VAN BLARCUM DE GRAAFF MISASI,PV,Recursos próprios,OUTROS RECURSOS,5000.0,2018
4337,ROSANILDA ANTONIA DA SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
4337,ROSANILDA ANTONIA DA SILVA,PV,Recursos de partido político,OUTROS RECURSOS,1726.0,2018
4337,ROSANILDA ANTONIA DA SILVA,PV,Recursos próprios,OUTROS RECURSOS,14902.130000000001,2018
4338,ANISIA PAULINA TEIXEIRA,PV,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2018
4339,FERNANDA MORENO DA SILVA,PV,Recursos de partido político,FUNDO ESPECIAL,52500.0,2018
